From,To,Total,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
2024-01-03T19:45:00+01:00,2024-01-03T20:00:00+01:00,46,47.4,42,1,0,2,1,0
2024-01-03T20:00:00+01:00,2024-01-03T20:15:00+01:00,34,37,30,1,0,3,0,0
2024-01-03T20:15:00+01:00,2024-01-03T20:30:00+01:00,29,30.4,26,0,0,2,1,0
2024-01-03T20:30:00+01:00,2024-01-03T20:45:00+01:00,36,39.8,29,0,0,5,2,0
2024-01-03T20:45:00+01:00,2024-01-03T21:00:00+01:00,28,32.4,22,0,0,5,1,0
2024-01-03T21:00:00+01:00,2024-01-03T21:15:00+01:00,28,29.4,25,0,0,2,1,0
2024-01-03T21:15:00+01:00,2024-01-03T21:30:00+01:00,28,35.3,21,0,1,6,0,0
2024-01-03T21:30:00+01:00,2024-01-03T21:45:00+01:00,29,35,21,2,0,6,0,0
2024-01-03T21:45:00+01:00,2024-01-03T22:00:00+01:00,25,26.4,22,0,0,2,1,0
2024-01-03T22:00:00+01:00,2024-01-03T22:15:00+01:00,24,23.8,21,0,0,1,2,0
2024-01-03T22:15:00+01:00,2024-01-03T22:30:00+01:00,22,25,18,1,0,3,0,0
2024-01-03T22:30:00+01:00,2024-01-03T22:45:00+01:00,23,26,19,1,0,3,0,0
2024-01-03T22:45:00+01:00,2024-01-03T23:00:00+01:00,31,32.4,26,2,0,2,1,0
2024-01-03T23:00:00+01:00,2024-01-03T23:15:00+01:00,15,16.4,12,0,0,2,1,0
2024-01-03T23:15:00+01:00,2024-01-03T23:30:00+01:00,16,18,14,0,0,2,0,0
2024-01-03T23:30:00+01:00,2024-01-03T23:45:00+01:00,17,20,14,0,0,3,0,0
2024-01-03T23:45:00+01:00,2024-01-04T00:00:00+01:00,13,12.4,12,0,0,0,1,0
2024-01-04T00:00:00+01:00,2024-01-04T00:15:00+01:00,14,16,12,0,0,2,0,0
2024-01-04T00:15:00+01:00,2024-01-04T00:30:00+01:00,14,16,12,0,0,2,0,0
2024-01-04T00:30:00+01:00,2024-01-04T00:45:00+01:00,15,15.7,13,0,1,0,1,0
2024-01-04T00:45:00+01:00,2024-01-04T01:00:00+01:00,2,2,2,0,0,0,0,0
2024-01-04T01:00:00+01:00,2024-01-04T01:15:00+01:00,7,7,5,2,0,0,0,0
2024-01-04T01:15:00+01:00,2024-01-04T01:30:00+01:00,6,6,6,0,0,0,0,0
2024-01-04T01:30:00+01:00,2024-01-04T01:45:00+01:00,1,1,1,0,0,0,0,0
2024-01-04T01:45:00+01:00,2024-01-04T02:00:00+01:00,3,3,2,1,0,0,0,0
2024-01-04T02:00:00+01:00,2024-01-04T02:15:00+01:00,4,3.4,2,1,0,0,1,0
2024-01-04T02:15:00+01:00,2024-01-04T02:30:00+01:00,4,4,3,1,0,0,0,0
2024-01-04T02:30:00+01:00,2024-01-04T02:45:00+01:00,2,2,1,1,0,0,0,0
2024-01-04T02:45:00+01:00,2024-01-04T03:00:00+01:00,0,0,0,0,0,0,0,0
2024-01-04T03:00:00+01:00,2024-01-04T03:15:00+01:00,1,1,1,0,0,0,0,0
2024-01-04T03:15:00+01:00,2024-01-04T03:30:00+01:00,9,10.3,7,1,1,0,0,0
2024-01-04T03:30:00+01:00,2024-01-04T03:45:00+01:00,9,10.3,6,2,1,0,0,0
2024-01-04T03:45:00+01:00,2024-01-04T04:00:00+01:00,9,11.3,5,2,1,1,0,0
2024-01-04T04:00:00+01:00,2024-01-04T04:15:00+01:00,7,9.6,4,1,2,0,0,0
2024-01-04T04:15:00+01:00,2024-01-04T04:30:00+01:00,13,14.3,6,6,1,0,0,0
2024-01-04T04:30:00+01:00,2024-01-04T04:45:00+01:00,21,22.3,12,8,1,0,0,0
2024-01-04T04:45:00+01:00,2024-01-04T05:00:00+01:00,17,19.6,6,9,2,0,0,0
2024-01-04T05:00:00+01:00,2024-01-04T05:15:00+01:00,21,23.3,14,5,1,1,0,0
2024-01-04T05:15:00+01:00,2024-01-04T05:30:00+01:00,26,27.3,21,4,1,0,0,0
2024-01-04T05:30:00+01:00,2024-01-04T05:45:00+01:00,32,32,28,4,0,0,0,0
2024-01-04T05:45:00+01:00,2024-01-04T06:00:00+01:00,35,36.1,23,8,1,1,2,0
2024-01-04T06:00:00+01:00,2024-01-04T06:15:00+01:00,48,49.4,41,4,0,2,1,0
2024-01-04T06:15:00+01:00,2024-01-04T06:30:00+01:00,61,61.4,44,15,0,1,1,0
2024-01-04T06:30:00+01:00,2024-01-04T06:45:00+01:00,66,69.3,53,10,1,2,0,0
2024-01-04T06:45:00+01:00,2024-01-04T07:00:00+01:00,82,82.7,64,16,1,0,1,0
2024-01-04T07:00:00+01:00,2024-01-04T07:15:00+01:00,104,110.7,74,22,1,6,1,0
2024-01-04T07:15:00+01:00,2024-01-04T07:30:00+01:00,80,85.3,62,12,3,2,1,0
2024-01-04T07:30:00+01:00,2024-01-04T07:45:00+01:00,74,80.6,46,22,2,4,0,0
2024-01-04T07:45:00+01:00,2024-01-04T08:00:00+01:00,89,98.6,62,17,4,5,1,0
2024-01-04T08:00:00+01:00,2024-01-04T08:15:00+01:00,113,117.8,75,22,2,7,4,3
2024-01-04T08:15:00+01:00,2024-01-04T08:30:00+01:00,99,105.4,68,22,2,5,2,0
2024-01-04T08:30:00+01:00,2024-01-04T08:45:00+01:00,128,138.5,86,25,5,7,5,0
2024-01-04T08:45:00+01:00,2024-01-04T09:00:00+01:00,103,109.4,82,13,0,7,1,0
2024-01-04T09:00:00+01:00,2024-01-04T09:15:00+01:00,97,104.4,68,19,2,6,2,0
2024-01-04T09:15:00+01:00,2024-01-04T09:30:00+01:00,132,141.4,112,8,2,8,2,0
2024-01-04T09:30:00+01:00,2024-01-04T09:45:00+01:00,143,145.4,119,11,2,4,7,0
2024-01-04T09:45:00+01:00,2024-01-04T10:00:00+01:00,141,149.5,112,16,7,2,3,1
2024-01-04T10:00:00+01:00,2024-01-04T10:15:00+01:00,135,140.1,116,11,1,5,2,0
2024-01-04T10:15:00+01:00,2024-01-04T10:30:00+01:00,149,152.3,121,17,1,5,5,0
2024-01-04T10:30:00+01:00,2024-01-04T10:45:00+01:00,129,132.1,109,14,1,3,2,0
2024-01-04T10:45:00+01:00,2024-01-04T11:00:00+01:00,158,163.2,136,10,4,3,5,0
2024-01-04T11:00:00+01:00,2024-01-04T11:15:00+01:00,132,133.5,107,11,1,5,8,0
2024-01-04T11:15:00+01:00,2024-01-04T11:30:00+01:00,137,141,121,12,0,4,0,0
2024-01-04T11:30:00+01:00,2024-01-04T11:45:00+01:00,107,111.5,88,9,3,3,4,0
2024-01-04T11:45:00+01:00,2024-01-04T12:00:00+01:00,127,130.5,111,7,3,2,4,0
2024-01-04T12:00:00+01:00,2024-01-04T12:15:00+01:00,142,150,111,12,6,5,8,0
2024-01-04T12:15:00+01:00,2024-01-04T12:30:00+01:00,120,132.4,90,16,6,6,1,1
2024-01-04T12:30:00+01:00,2024-01-04T12:45:00+01:00,87,95.1,61,14,3,6,3,0
2024-01-04T12:45:00+01:00,2024-01-04T13:00:00+01:00,114,115.7,84,19,1,4,6,0
2024-01-04T13:00:00+01:00,2024-01-04T13:15:00+01:00,116,115,82,19,0,5,10,0
2024-01-04T13:15:00+01:00,2024-01-04T13:30:00+01:00,94,98.7,75,12,3,2,2,0
2024-01-04T13:30:00+01:00,2024-01-04T13:45:00+01:00,86,92.1,68,9,1,6,2,0
2024-01-04T13:45:00+01:00,2024-01-04T14:00:00+01:00,99,102.2,76,14,2,3,4,0
2024-01-04T14:00:00+01:00,2024-01-04T14:15:00+01:00,83,84,64,10,0,4,5,0
2024-01-04T14:15:00+01:00,2024-01-04T14:30:00+01:00,94,101.2,70,11,2,7,4,0
2024-01-04T14:30:00+01:00,2024-01-04T14:45:00+01:00,108,114.5,79,17,3,5,4,0
2024-01-04T14:45:00+01:00,2024-01-04T15:00:00+01:00,78,76.8,64,12,0,0,2,0
2024-01-04T15:00:00+01:00,2024-01-04T15:15:00+01:00,95,96,73,13,0,4,5,0
2024-01-04T15:15:00+01:00,2024-01-04T15:30:00+01:00,83,88.1,69,6,1,5,2,0
2024-01-04T15:30:00+01:00,2024-01-04T15:45:00+01:00,108,110.3,84,14,1,4,5,0
2024-01-04T15:45:00+01:00,2024-01-04T16:00:00+01:00,99,101.8,79,14,0,4,2,0
2024-01-04T16:00:00+01:00,2024-01-04T16:15:00+01:00,115,116.3,90,16,1,3,5,0
2024-01-04T16:15:00+01:00,2024-01-04T16:30:00+01:00,100,101.7,84,13,1,1,1,0
2024-01-04T16:30:00+01:00,2024-01-04T16:45:00+01:00,112,114.2,84,13,0,7,8,0
2024-01-04T16:45:00+01:00,2024-01-04T17:00:00+01:00,114,118.1,91,16,1,4,2,0
2024-01-04T17:00:00+01:00,2024-01-04T17:15:00+01:00,102,107.7,86,9,1,5,1,0
2024-01-04T17:15:00+01:00,2024-01-04T17:30:00+01:00,95,102.6,74,6,2,8,5,0
2024-01-04T17:30:00+01:00,2024-01-04T17:45:00+01:00,80,80.2,73,2,0,2,3,0
2024-01-04T17:45:00+01:00,2024-01-04T18:00:00+01:00,83,86.7,75,3,1,3,1,0
2024-01-04T18:00:00+01:00,2024-01-04T18:15:00+01:00,64,67.7,56,3,1,3,1,0
2024-01-04T18:15:00+01:00,2024-01-04T18:30:00+01:00,71,75.4,63,2,0,5,1,0
2024-01-04T18:30:00+01:00,2024-01-04T18:45:00+01:00,74,78.4,67,1,0,5,1,0
2024-01-04T18:45:00+01:00,2024-01-04T19:00:00+01:00,74,78.1,65,2,1,4,2,0
2024-01-04T19:00:00+01:00,2024-01-04T19:15:00+01:00,58,61.7,52,1,1,3,1,0
2024-01-04T19:15:00+01:00,2024-01-04T19:30:00+01:00,46,49,42,1,0,3,0,0
2024-01-04T19:30:00+01:00,2024-01-04T19:45:00+01:00,43,48.4,36,0,0,6,1,0
2024-01-04T19:45:00+01:00,2024-01-04T20:00:00+01:00,53,55.8,47,0,0,4,2,0
2024-01-04T20:00:00+01:00,2024-01-04T20:15:00+01:00,49,51,46,1,0,2,0,0
2024-01-04T20:15:00+01:00,2024-01-04T20:30:00+01:00,50,54.8,42,0,0,6,2,0
2024-01-04T20:30:00+01:00,2024-01-04T20:45:00+01:00,43,44.6,35,0,0,4,4,0
2024-01-04T20:45:00+01:00,2024-01-04T21:00:00+01:00,27,32.3,21,1,1,4,0,0
2024-01-04T21:00:00+01:00,2024-01-04T21:15:00+01:00,24,26,20,2,0,2,0,0
2024-01-04T21:15:00+01:00,2024-01-04T21:30:00+01:00,40,43.2,31,1,0,5,3,0
2024-01-04T21:30:00+01:00,2024-01-04T21:45:00+01:00,37,42,32,0,0,5,0,0
2024-01-04T21:45:00+01:00,2024-01-04T22:00:00+01:00,23,23.8,19,0,0,2,2,0
2024-01-04T22:00:00+01:00,2024-01-04T22:15:00+01:00,40,40.4,38,0,0,1,1,0
2024-01-04T22:15:00+01:00,2024-01-04T22:30:00+01:00,25,27,22,1,0,2,0,0
2024-01-04T22:30:00+01:00,2024-01-04T22:45:00+01:00,19,22.4,14,0,0,4,1,0
2024-01-04T22:45:00+01:00,2024-01-04T23:00:00+01:00,22,24.4,15,3,0,3,1,0
2024-01-04T23:00:00+01:00,2024-01-04T23:15:00+01:00,27,28,24,2,0,1,0,0
2024-01-04T23:15:00+01:00,2024-01-04T23:30:00+01:00,19,21,16,1,0,2,0,0
2024-01-04T23:30:00+01:00,2024-01-04T23:45:00+01:00,21,24.4,15,1,0,4,1,0
2024-01-04T23:45:00+01:00,2024-01-05T00:00:00+01:00,9,11,7,0,0,2,0,0
2024-01-05T00:00:00+01:00,2024-01-05T00:15:00+01:00,11,12,10,0,0,1,0,0
2024-01-05T00:15:00+01:00,2024-01-05T00:30:00+01:00,10,11.3,9,0,1,0,0,0
2024-01-05T00:30:00+01:00,2024-01-05T00:45:00+01:00,9,9,9,0,0,0,0,0
2024-01-05T00:45:00+01:00,2024-01-05T01:00:00+01:00,9,10,8,0,0,1,0,0
2024-01-05T01:00:00+01:00,2024-01-05T01:15:00+01:00,5,5,5,0,0,0,0,0
2024-01-05T01:15:00+01:00,2024-01-05T01:30:00+01:00,2,2,2,0,0,0,0,0
2024-01-05T01:30:00+01:00,2024-01-05T01:45:00+01:00,2,2,2,0,0,0,0,0
2024-01-05T01:45:00+01:00,2024-01-05T02:00:00+01:00,9,9,9,0,0,0,0,0
2024-01-05T02:00:00+01:00,2024-01-05T02:15:00+01:00,8,9.3,7,0,1,0,0,0
2024-01-05T02:15:00+01:00,2024-01-05T02:30:00+01:00,8,8,6,2,0,0,0,0
2024-01-05T02:30:00+01:00,2024-01-05T02:45:00+01:00,3,3,2,1,0,0,0,0
2024-01-05T02:45:00+01:00,2024-01-05T03:00:00+01:00,2,2,2,0,0,0,0,0
2024-01-05T03:00:00+01:00,2024-01-05T03:15:00+01:00,4,5.3,2,1,1,0,0,0
2024-01-05T03:15:00+01:00,2024-01-05T03:30:00+01:00,11,12.3,9,1,1,0,0,0
2024-01-05T03:30:00+01:00,2024-01-05T03:45:00+01:00,10,12.3,7,1,1,1,0,0
2024-01-05T03:45:00+01:00,2024-01-05T04:00:00+01:00,8,9,3,4,0,1,0,0
2024-01-05T04:00:00+01:00,2024-01-05T04:15:00+01:00,4,4,4,0,0,0,0,0
2024-01-05T04:15:00+01:00,2024-01-05T04:30:00+01:00,14,16.6,7,5,2,0,0,0
2024-01-05T04:30:00+01:00,2024-01-05T04:45:00+01:00,10,11.3,7,2,1,0,0,0
2024-01-05T04:45:00+01:00,2024-01-05T05:00:00+01:00,19,21.3,16,1,1,1,0,0
2024-01-05T05:00:00+01:00,2024-01-05T05:15:00+01:00,27,31.9,13,10,3,1,0,0
2024-01-05T05:15:00+01:00,2024-01-05T05:30:00+01:00,25,26.3,22,2,1,0,0,0
2024-01-05T05:30:00+01:00,2024-01-05T05:45:00+01:00,28,32.3,15,8,3,1,1,0
2024-01-05T05:45:00+01:00,2024-01-05T06:00:00+01:00,39,42.4,28,5,2,2,2,0
2024-01-05T06:00:00+01:00,2024-01-05T06:15:00+01:00,39,40.4,30,6,0,2,1,0
2024-01-05T06:15:00+01:00,2024-01-05T06:30:00+01:00,67,70.7,52,9,3,1,2,0
2024-01-05T06:30:00+01:00,2024-01-05T06:45:00+01:00,84,86.7,69,11,1,2,1,0
2024-01-05T06:45:00+01:00,2024-01-05T07:00:00+01:00,71,74.7,51,14,3,1,2,0
2024-01-05T07:00:00+01:00,2024-01-05T07:15:00+01:00,94,95.2,67,21,0,3,3,0
2024-01-05T07:15:00+01:00,2024-01-05T07:30:00+01:00,84,86.5,62,15,1,3,3,0
2024-01-05T07:30:00+01:00,2024-01-05T07:45:00+01:00,88,96.2,57,24,4,3,0,0
2024-01-05T07:45:00+01:00,2024-01-05T08:00:00+01:00,107,113.8,77,19,2,6,3,0
2024-01-05T08:00:00+01:00,2024-01-05T08:15:00+01:00,79,81.9,53,14,3,3,4,2
2024-01-05T08:15:00+01:00,2024-01-05T08:30:00+01:00,104,107.1,72,26,1,3,2,0
2024-01-05T08:30:00+01:00,2024-01-05T08:45:00+01:00,126,136.7,95,19,1,10,1,0
2024-01-05T08:45:00+01:00,2024-01-05T09:00:00+01:00,107,115.6,79,19,4,4,1,0
2024-01-05T09:00:00+01:00,2024-01-05T09:15:00+01:00,130,138.8,98,21,4,5,1,1
2024-01-05T09:15:00+01:00,2024-01-05T09:30:00+01:00,137,146.7,111,15,1,9,1,0
2024-01-05T09:30:00+01:00,2024-01-05T09:45:00+01:00,112,113.7,89,12,1,4,6,0
2024-01-05T09:45:00+01:00,2024-01-05T10:00:00+01:00,133,136.1,111,16,1,3,2,0
2024-01-05T10:00:00+01:00,2024-01-05T10:15:00+01:00,119,123.2,92,18,0,6,3,0
2024-01-05T10:15:00+01:00,2024-01-05T10:30:00+01:00,138,138.6,111,23,0,2,1,1
2024-01-05T10:30:00+01:00,2024-01-05T10:45:00+01:00,128,133.4,100,12,2,7,7,0
2024-01-05T10:45:00+01:00,2024-01-05T11:00:00+01:00,114,114,96,10,0,3,5,0
2024-01-05T11:00:00+01:00,2024-01-05T11:15:00+01:00,131,135.9,113,6,3,4,5,0
2024-01-05T11:15:00+01:00,2024-01-05T11:30:00+01:00,114,119.3,101,7,3,2,1,0
2024-01-05T11:30:00+01:00,2024-01-05T11:45:00+01:00,127,132.8,101,16,2,5,3,0
2024-01-05T11:45:00+01:00,2024-01-05T12:00:00+01:00,88,89.8,76,7,0,3,2,0
2024-01-05T12:00:00+01:00,2024-01-05T12:15:00+01:00,116,121.9,94,9,3,5,5,0
2024-01-05T12:15:00+01:00,2024-01-05T12:30:00+01:00,98,100.9,76,11,1,5,3,2
2024-01-05T12:30:00+01:00,2024-01-05T12:45:00+01:00,81,86.1,64,9,1,5,2,0
2024-01-05T12:45:00+01:00,2024-01-05T13:00:00+01:00,92,93.5,68,18,1,2,3,0
2024-01-05T13:00:00+01:00,2024-01-05T13:15:00+01:00,92,95.2,72,12,0,5,3,0
2024-01-05T13:15:00+01:00,2024-01-05T13:30:00+01:00,76,74.8,61,13,0,0,2,0
2024-01-05T13:30:00+01:00,2024-01-05T13:45:00+01:00,84,90.6,73,5,2,4,0,0
2024-01-05T13:45:00+01:00,2024-01-05T14:00:00+01:00,93,97.8,72,12,2,4,3,0
2024-01-05T14:00:00+01:00,2024-01-05T14:15:00+01:00,101,112.4,69,17,4,8,3,0
2024-01-05T14:15:00+01:00,2024-01-05T14:30:00+01:00,88,90.4,74,10,0,3,1,0
2024-01-05T14:30:00+01:00,2024-01-05T14:45:00+01:00,100,104.6,78,11,0,7,4,0
2024-01-05T14:45:00+01:00,2024-01-05T15:00:00+01:00,95,96.2,74,14,2,1,4,0
2024-01-05T15:00:00+01:00,2024-01-05T15:15:00+01:00,95,100.8,74,11,2,5,3,0
2024-01-05T15:15:00+01:00,2024-01-05T15:30:00+01:00,85,89.8,70,6,2,4,3,0
2024-01-05T15:30:00+01:00,2024-01-05T15:45:00+01:00,94,101.1,76,7,3,5,3,0
2024-01-05T15:45:00+01:00,2024-01-05T16:00:00+01:00,110,114.6,89,17,2,2,0,0
2024-01-05T16:00:00+01:00,2024-01-05T16:15:00+01:00,91,92.9,69,14,1,3,4,0
2024-01-05T16:15:00+01:00,2024-01-05T16:30:00+01:00,104,108.4,85,13,0,5,1,0
2024-01-05T16:30:00+01:00,2024-01-05T16:45:00+01:00,74,74.5,60,9,1,1,3,0
2024-01-05T16:45:00+01:00,2024-01-05T17:00:00+01:00,107,109,96,9,0,2,0,0
2024-01-05T17:00:00+01:00,2024-01-05T17:15:00+01:00,90,90.6,78,5,0,3,4,0
2024-01-05T17:15:00+01:00,2024-01-05T17:30:00+01:00,92,97.1,78,6,1,5,2,0
2024-01-05T17:30:00+01:00,2024-01-05T17:45:00+01:00,94,98,88,2,0,4,0,0
2024-01-05T17:45:00+01:00,2024-01-05T18:00:00+01:00,77,82.2,67,0,0,7,3,0
2024-01-05T18:00:00+01:00,2024-01-05T18:15:00+01:00,69,69.4,64,3,0,1,1,0
2024-01-05T18:15:00+01:00,2024-01-05T18:30:00+01:00,93,101.7,80,2,3,6,2,0
2024-01-05T18:30:00+01:00,2024-01-05T18:45:00+01:00,71,73.2,63,1,0,4,3,0
2024-01-05T18:45:00+01:00,2024-01-05T19:00:00+01:00,74,79.2,62,2,0,7,3,0
2024-01-05T19:00:00+01:00,2024-01-05T19:15:00+01:00,57,55,51,0,0,1,5,0
2024-01-05T19:15:00+01:00,2024-01-05T19:30:00+01:00,67,71.9,55,1,1,6,4,0
2024-01-05T19:30:00+01:00,2024-01-05T19:45:00+01:00,52,51.8,49,0,0,1,2,0
2024-01-05T19:45:00+01:00,2024-01-05T20:00:00+01:00,63,63.4,60,1,0,1,1,0
2024-01-05T20:00:00+01:00,2024-01-05T20:15:00+01:00,58,65.8,46,1,0,9,2,0
2024-01-05T20:15:00+01:00,2024-01-05T20:30:00+01:00,62,67.7,54,1,1,5,1,0
2024-01-05T20:30:00+01:00,2024-01-05T20:45:00+01:00,46,48.4,40,2,0,3,1,0
2024-01-05T20:45:00+01:00,2024-01-05T21:00:00+01:00,40,39.8,34,3,0,1,2,0
2024-01-05T21:00:00+01:00,2024-01-05T21:15:00+01:00,46,51.3,40,1,1,4,0,0
2024-01-05T21:15:00+01:00,2024-01-05T21:30:00+01:00,41,47,35,0,0,6,0,0
2024-01-05T21:30:00+01:00,2024-01-05T21:45:00+01:00,46,50,41,1,0,4,0,0
2024-01-05T21:45:00+01:00,2024-01-05T22:00:00+01:00,33,37,29,0,0,4,0,0
2024-01-05T22:00:00+01:00,2024-01-05T22:15:00+01:00,33,30,26,2,0,0,5,0
2024-01-05T22:15:00+01:00,2024-01-05T22:30:00+01:00,28,31,25,0,0,3,0,0
2024-01-05T22:30:00+01:00,2024-01-05T22:45:00+01:00,29,30.8,23,1,0,3,2,0
2024-01-05T22:45:00+01:00,2024-01-05T23:00:00+01:00,32,34.8,26,0,0,4,2,0
2024-01-05T23:00:00+01:00,2024-01-05T23:15:00+01:00,33,35,31,0,0,2,0,0
2024-01-05T23:15:00+01:00,2024-01-05T23:30:00+01:00,15,16,14,0,0,1,0,0
2024-01-05T23:30:00+01:00,2024-01-05T23:45:00+01:00,34,35.4,30,1,0,2,1,0
2024-01-05T23:45:00+01:00,2024-01-06T00:00:00+01:00,23,26,20,0,0,3,0,0
2024-01-06T00:00:00+01:00,2024-01-06T00:15:00+01:00,21,23.3,19,0,1,1,0,0
2024-01-06T00:15:00+01:00,2024-01-06T00:30:00+01:00,22,22,21,1,0,0,0,0
2024-01-06T00:30:00+01:00,2024-01-06T00:45:00+01:00,17,17,17,0,0,0,0,0
2024-01-06T00:45:00+01:00,2024-01-06T01:00:00+01:00,12,13.7,7,2,1,1,1,0
2024-01-06T01:00:00+01:00,2024-01-06T01:15:00+01:00,10,9.4,9,0,0,0,1,0
2024-01-06T01:15:00+01:00,2024-01-06T01:30:00+01:00,7,8,6,0,0,1,0,0
2024-01-06T01:30:00+01:00,2024-01-06T01:45:00+01:00,12,12,11,1,0,0,0,0
2024-01-06T01:45:00+01:00,2024-01-06T02:00:00+01:00,7,9,5,0,0,2,0,0
2024-01-06T02:00:00+01:00,2024-01-06T02:15:00+01:00,9,9,9,0,0,0,0,0
2024-01-06T02:15:00+01:00,2024-01-06T02:30:00+01:00,4,5,3,0,0,1,0,0
2024-01-06T02:30:00+01:00,2024-01-06T02:45:00+01:00,7,7,6,1,0,0,0,0
2024-01-06T02:45:00+01:00,2024-01-06T03:00:00+01:00,13,14,11,1,0,1,0,0
2024-01-06T03:00:00+01:00,2024-01-06T03:15:00+01:00,5,6.3,3,1,1,0,0,0
2024-01-06T03:15:00+01:00,2024-01-06T03:30:00+01:00,14,16,12,0,0,2,0,0
2024-01-06T03:30:00+01:00,2024-01-06T03:45:00+01:00,11,11,9,2,0,0,0,0
2024-01-06T03:45:00+01:00,2024-01-06T04:00:00+01:00,6,6,5,1,0,0,0,0
2024-01-06T04:00:00+01:00,2024-01-06T04:15:00+01:00,5,6,4,0,0,1,0,0
2024-01-06T04:15:00+01:00,2024-01-06T04:30:00+01:00,12,13,3,8,0,1,0,0
2024-01-06T04:30:00+01:00,2024-01-06T04:45:00+01:00,6,6,6,0,0,0,0,0
2024-01-06T04:45:00+01:00,2024-01-06T05:00:00+01:00,11,11,11,0,0,0,0,0
2024-01-06T05:00:00+01:00,2024-01-06T05:15:00+01:00,18,18,11,7,0,0,0,0
2024-01-06T05:15:00+01:00,2024-01-06T05:30:00+01:00,26,30.6,21,1,2,2,0,0
2024-01-06T05:30:00+01:00,2024-01-06T05:45:00+01:00,26,28.3,22,2,1,1,0,0
2024-01-06T05:45:00+01:00,2024-01-06T06:00:00+01:00,22,21.4,20,1,0,0,1,0
2024-01-06T06:00:00+01:00,2024-01-06T06:15:00+01:00,30,32.3,26,2,1,1,0,0
2024-01-06T06:15:00+01:00,2024-01-06T06:30:00+01:00,62,66.3,50,7,3,1,1,0
2024-01-06T06:30:00+01:00,2024-01-06T06:45:00+01:00,58,60.3,49,7,1,1,0,0
2024-01-06T06:45:00+01:00,2024-01-06T07:00:00+01:00,53,53,46,7,0,0,0,0
2024-01-06T07:00:00+01:00,2024-01-06T07:15:00+01:00,76,80.3,61,11,1,3,0,0
2024-01-06T07:15:00+01:00,2024-01-06T07:30:00+01:00,61,69.2,47,7,4,3,0,0
2024-01-06T07:30:00+01:00,2024-01-06T07:45:00+01:00,69,76.3,51,11,1,6,0,0
2024-01-06T07:45:00+01:00,2024-01-06T08:00:00+01:00,60,63.5,47,7,3,1,1,1
2024-01-06T08:00:00+01:00,2024-01-06T08:15:00+01:00,53,54.8,34,12,0,4,1,2
2024-01-06T08:15:00+01:00,2024-01-06T08:30:00+01:00,62,62.7,40,12,1,3,6,0
2024-01-06T08:30:00+01:00,2024-01-06T08:45:00+01:00,63,65.1,48,10,1,2,2,0
2024-01-06T08:45:00+01:00,2024-01-06T09:00:00+01:00,62,64.7,51,7,1,2,1,0
2024-01-06T09:00:00+01:00,2024-01-06T09:15:00+01:00,66,72,54,6,0,6,0,0
2024-01-06T09:15:00+01:00,2024-01-06T09:30:00+01:00,62,62.8,49,9,0,2,2,0
2024-01-06T09:30:00+01:00,2024-01-06T09:45:00+01:00,71,71.2,58,8,0,2,3,0
2024-01-06T09:45:00+01:00,2024-01-06T10:00:00+01:00,81,84.6,65,5,2,4,5,0
2024-01-06T10:00:00+01:00,2024-01-06T10:15:00+01:00,78,78.4,67,4,0,3,3,1
2024-01-06T10:15:00+01:00,2024-01-06T10:30:00+01:00,56,58,49,5,0,2,0,0
2024-01-06T10:30:00+01:00,2024-01-06T10:45:00+01:00,106,112.7,91,6,3,4,2,0
2024-01-06T10:45:00+01:00,2024-01-06T11:00:00+01:00,81,83,72,7,0,2,0,0
2024-01-06T11:00:00+01:00,2024-01-06T11:15:00+01:00,88,87,69,12,2,0,2,3
2024-01-06T11:15:00+01:00,2024-01-06T11:30:00+01:00,87,91.8,75,4,0,6,2,0
2024-01-06T11:30:00+01:00,2024-01-06T11:45:00+01:00,64,65,53,10,0,1,0,0
2024-01-06T11:45:00+01:00,2024-01-06T12:00:00+01:00,67,71.3,57,6,1,3,0,0
2024-01-06T12:00:00+01:00,2024-01-06T12:15:00+01:00,80,83,68,9,0,3,0,0
2024-01-06T12:15:00+01:00,2024-01-06T12:30:00+01:00,76,78.4,62,10,0,3,1,0
2024-01-06T12:30:00+01:00,2024-01-06T12:45:00+01:00,84,87.5,67,9,1,4,3,0
2024-01-06T12:45:00+01:00,2024-01-06T13:00:00+01:00,79,83.1,68,4,1,4,2,0
2024-01-06T13:00:00+01:00,2024-01-06T13:15:00+01:00,85,88.4,66,13,2,2,2,0
2024-01-06T13:15:00+01:00,2024-01-06T13:30:00+01:00,80,87.3,58,14,3,4,1,0
2024-01-06T13:30:00+01:00,2024-01-06T13:45:00+01:00,78,83.3,67,6,1,4,0,0
2024-01-06T13:45:00+01:00,2024-01-06T14:00:00+01:00,64,65.7,54,7,1,1,1,0
2024-01-06T14:00:00+01:00,2024-01-06T14:15:00+01:00,75,79.4,64,5,0,5,1,0
2024-01-06T14:15:00+01:00,2024-01-06T14:30:00+01:00,69,68,55,7,0,2,5,0
2024-01-06T14:30:00+01:00,2024-01-06T14:45:00+01:00,76,78.9,58,9,1,4,4,0
2024-01-06T14:45:00+01:00,2024-01-06T15:00:00+01:00,72,74.8,56,10,0,4,2,0
2024-01-06T15:00:00+01:00,2024-01-06T15:15:00+01:00,66,66.2,57,4,0,2,3,0
2024-01-06T15:15:00+01:00,2024-01-06T15:30:00+01:00,53,56.3,44,6,1,2,0,0
