,From,,To,Total,Total Per Hour,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
96,03/09/2023,15:45:00+02:00,2023-09-03T16:00:00+02:00,28,111,30,17,9,0,2,0,0
96,03/09/2023,16:00:00+02:00,2023-09-03T16:15:00+02:00,27,,31,19,4,0,4,0,0
96,03/09/2023,16:15:00+02:00,2023-09-03T16:30:00+02:00,22,,21.2,19,2,0,0,0,1
96,03/09/2023,16:30:00+02:00,2023-09-03T16:45:00+02:00,19,,18.4,11,7,0,0,1,0
96,03/09/2023,16:45:00+02:00,2023-09-03T17:00:00+02:00,0,68,0,0,0,0,0,0,0
96,03/09/2023,17:00:00+02:00,2023-09-03T17:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,17:15:00+02:00,2023-09-03T17:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,17:30:00+02:00,2023-09-03T17:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,17:45:00+02:00,2023-09-03T18:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,18:00:00+02:00,2023-09-03T18:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,18:15:00+02:00,2023-09-03T18:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,18:30:00+02:00,2023-09-03T18:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,18:45:00+02:00,2023-09-03T19:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,19:00:00+02:00,2023-09-03T19:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,19:15:00+02:00,2023-09-03T19:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,19:30:00+02:00,2023-09-03T19:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,19:45:00+02:00,2023-09-03T20:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,20:00:00+02:00,2023-09-03T20:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,20:15:00+02:00,2023-09-03T20:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,20:30:00+02:00,2023-09-03T20:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,20:45:00+02:00,2023-09-03T21:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,21:00:00+02:00,2023-09-03T21:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,21:15:00+02:00,2023-09-03T21:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,21:30:00+02:00,2023-09-03T21:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,21:45:00+02:00,2023-09-03T22:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,22:00:00+02:00,2023-09-03T22:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,22:15:00+02:00,2023-09-03T22:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,22:30:00+02:00,2023-09-03T22:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,22:45:00+02:00,2023-09-03T23:00:00+02:00,0,0,0,0,0,0,0,0,0
96,03/09/2023,23:00:00+02:00,2023-09-03T23:15:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,23:15:00+02:00,2023-09-03T23:30:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,23:30:00+02:00,2023-09-03T23:45:00+02:00,0,,0,0,0,0,0,0,0
96,03/09/2023,23:45:00+02:00,2023-09-04T00:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,00:00:00+02:00,2023-09-04T00:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,00:15:00+02:00,2023-09-04T00:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,00:30:00+02:00,2023-09-04T00:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,00:45:00+02:00,2023-09-04T01:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,01:00:00+02:00,2023-09-04T01:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,01:15:00+02:00,2023-09-04T01:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,01:30:00+02:00,2023-09-04T01:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,01:45:00+02:00,2023-09-04T02:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,02:00:00+02:00,2023-09-04T02:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,02:15:00+02:00,2023-09-04T02:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,02:30:00+02:00,2023-09-04T02:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,02:45:00+02:00,2023-09-04T03:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,03:00:00+02:00,2023-09-04T03:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,03:15:00+02:00,2023-09-04T03:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,03:30:00+02:00,2023-09-04T03:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,03:45:00+02:00,2023-09-04T04:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,04:00:00+02:00,2023-09-04T04:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,04:15:00+02:00,2023-09-04T04:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,04:30:00+02:00,2023-09-04T04:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,04:45:00+02:00,2023-09-04T05:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,05:00:00+02:00,2023-09-04T05:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,05:15:00+02:00,2023-09-04T05:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,05:30:00+02:00,2023-09-04T05:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,05:45:00+02:00,2023-09-04T06:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,06:00:00+02:00,2023-09-04T06:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,06:15:00+02:00,2023-09-04T06:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,06:30:00+02:00,2023-09-04T06:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,06:45:00+02:00,2023-09-04T07:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,07:00:00+02:00,2023-09-04T07:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,07:15:00+02:00,2023-09-04T07:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,07:30:00+02:00,2023-09-04T07:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,07:45:00+02:00,2023-09-04T08:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,08:00:00+02:00,2023-09-04T08:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,08:15:00+02:00,2023-09-04T08:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,08:30:00+02:00,2023-09-04T08:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,08:45:00+02:00,2023-09-04T09:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,09:00:00+02:00,2023-09-04T09:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,09:15:00+02:00,2023-09-04T09:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,09:30:00+02:00,2023-09-04T09:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,09:45:00+02:00,2023-09-04T10:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,10:00:00+02:00,2023-09-04T10:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,10:15:00+02:00,2023-09-04T10:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,10:30:00+02:00,2023-09-04T10:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,10:45:00+02:00,2023-09-04T11:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,11:00:00+02:00,2023-09-04T11:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,11:15:00+02:00,2023-09-04T11:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,11:30:00+02:00,2023-09-04T11:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,11:45:00+02:00,2023-09-04T12:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,12:00:00+02:00,2023-09-04T12:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,12:15:00+02:00,2023-09-04T12:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,12:30:00+02:00,2023-09-04T12:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,12:45:00+02:00,2023-09-04T13:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,13:00:00+02:00,2023-09-04T13:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,13:15:00+02:00,2023-09-04T13:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,13:30:00+02:00,2023-09-04T13:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,13:45:00+02:00,2023-09-04T14:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,14:00:00+02:00,2023-09-04T14:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,14:15:00+02:00,2023-09-04T14:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,14:30:00+02:00,2023-09-04T14:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,14:45:00+02:00,2023-09-04T15:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,15:00:00+02:00,2023-09-04T15:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,15:15:00+02:00,2023-09-04T15:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,15:30:00+02:00,2023-09-04T15:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,15:45:00+02:00,2023-09-04T16:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,16:00:00+02:00,2023-09-04T16:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,16:15:00+02:00,2023-09-04T16:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,16:30:00+02:00,2023-09-04T16:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,16:45:00+02:00,2023-09-04T17:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,17:00:00+02:00,2023-09-04T17:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,17:15:00+02:00,2023-09-04T17:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,17:30:00+02:00,2023-09-04T17:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,17:45:00+02:00,2023-09-04T18:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,18:00:00+02:00,2023-09-04T18:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,18:15:00+02:00,2023-09-04T18:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,18:30:00+02:00,2023-09-04T18:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,18:45:00+02:00,2023-09-04T19:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,19:00:00+02:00,2023-09-04T19:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,19:15:00+02:00,2023-09-04T19:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,19:30:00+02:00,2023-09-04T19:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,19:45:00+02:00,2023-09-04T20:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,20:00:00+02:00,2023-09-04T20:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,20:15:00+02:00,2023-09-04T20:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,20:30:00+02:00,2023-09-04T20:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,20:45:00+02:00,2023-09-04T21:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,21:00:00+02:00,2023-09-04T21:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,21:15:00+02:00,2023-09-04T21:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,21:30:00+02:00,2023-09-04T21:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,21:45:00+02:00,2023-09-04T22:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,22:00:00+02:00,2023-09-04T22:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,22:15:00+02:00,2023-09-04T22:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,22:30:00+02:00,2023-09-04T22:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,22:45:00+02:00,2023-09-04T23:00:00+02:00,0,0,0,0,0,0,0,0,0
96,04/09/2023,23:00:00+02:00,2023-09-04T23:15:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,23:15:00+02:00,2023-09-04T23:30:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,23:30:00+02:00,2023-09-04T23:45:00+02:00,0,,0,0,0,0,0,0,0
96,04/09/2023,23:45:00+02:00,2023-09-05T00:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,00:00:00+02:00,2023-09-05T00:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,00:15:00+02:00,2023-09-05T00:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,00:30:00+02:00,2023-09-05T00:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,00:45:00+02:00,2023-09-05T01:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,01:00:00+02:00,2023-09-05T01:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,01:15:00+02:00,2023-09-05T01:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,01:30:00+02:00,2023-09-05T01:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,01:45:00+02:00,2023-09-05T02:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,02:00:00+02:00,2023-09-05T02:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,02:15:00+02:00,2023-09-05T02:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,02:30:00+02:00,2023-09-05T02:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,02:45:00+02:00,2023-09-05T03:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,03:00:00+02:00,2023-09-05T03:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,03:15:00+02:00,2023-09-05T03:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,03:30:00+02:00,2023-09-05T03:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,03:45:00+02:00,2023-09-05T04:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,04:00:00+02:00,2023-09-05T04:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,04:15:00+02:00,2023-09-05T04:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,04:30:00+02:00,2023-09-05T04:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,04:45:00+02:00,2023-09-05T05:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,05:00:00+02:00,2023-09-05T05:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,05:15:00+02:00,2023-09-05T05:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,05:30:00+02:00,2023-09-05T05:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,05:45:00+02:00,2023-09-05T06:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,06:00:00+02:00,2023-09-05T06:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,06:15:00+02:00,2023-09-05T06:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,06:30:00+02:00,2023-09-05T06:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,06:45:00+02:00,2023-09-05T07:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,07:00:00+02:00,2023-09-05T07:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,07:15:00+02:00,2023-09-05T07:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,07:30:00+02:00,2023-09-05T07:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,07:45:00+02:00,2023-09-05T08:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,08:00:00+02:00,2023-09-05T08:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,08:15:00+02:00,2023-09-05T08:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,08:30:00+02:00,2023-09-05T08:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,08:45:00+02:00,2023-09-05T09:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,09:00:00+02:00,2023-09-05T09:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,09:15:00+02:00,2023-09-05T09:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,09:30:00+02:00,2023-09-05T09:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,09:45:00+02:00,2023-09-05T10:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,10:00:00+02:00,2023-09-05T10:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,10:15:00+02:00,2023-09-05T10:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,10:30:00+02:00,2023-09-05T10:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,10:45:00+02:00,2023-09-05T11:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,11:00:00+02:00,2023-09-05T11:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,11:15:00+02:00,2023-09-05T11:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,11:30:00+02:00,2023-09-05T11:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,11:45:00+02:00,2023-09-05T12:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,12:00:00+02:00,2023-09-05T12:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,12:15:00+02:00,2023-09-05T12:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,12:30:00+02:00,2023-09-05T12:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,12:45:00+02:00,2023-09-05T13:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,13:00:00+02:00,2023-09-05T13:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,13:15:00+02:00,2023-09-05T13:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,13:30:00+02:00,2023-09-05T13:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,13:45:00+02:00,2023-09-05T14:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,14:00:00+02:00,2023-09-05T14:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,14:15:00+02:00,2023-09-05T14:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,14:30:00+02:00,2023-09-05T14:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,14:45:00+02:00,2023-09-05T15:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,15:00:00+02:00,2023-09-05T15:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,15:15:00+02:00,2023-09-05T15:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,15:30:00+02:00,2023-09-05T15:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,15:45:00+02:00,2023-09-05T16:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,16:00:00+02:00,2023-09-05T16:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,16:15:00+02:00,2023-09-05T16:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,16:30:00+02:00,2023-09-05T16:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,16:45:00+02:00,2023-09-05T17:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,17:00:00+02:00,2023-09-05T17:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,17:15:00+02:00,2023-09-05T17:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,17:30:00+02:00,2023-09-05T17:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,17:45:00+02:00,2023-09-05T18:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,18:00:00+02:00,2023-09-05T18:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,18:15:00+02:00,2023-09-05T18:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,18:30:00+02:00,2023-09-05T18:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,18:45:00+02:00,2023-09-05T19:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,19:00:00+02:00,2023-09-05T19:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,19:15:00+02:00,2023-09-05T19:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,19:30:00+02:00,2023-09-05T19:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,19:45:00+02:00,2023-09-05T20:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,20:00:00+02:00,2023-09-05T20:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,20:15:00+02:00,2023-09-05T20:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,20:30:00+02:00,2023-09-05T20:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,20:45:00+02:00,2023-09-05T21:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,21:00:00+02:00,2023-09-05T21:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,21:15:00+02:00,2023-09-05T21:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,21:30:00+02:00,2023-09-05T21:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,21:45:00+02:00,2023-09-05T22:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,22:00:00+02:00,2023-09-05T22:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,22:15:00+02:00,2023-09-05T22:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,22:30:00+02:00,2023-09-05T22:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,22:45:00+02:00,2023-09-05T23:00:00+02:00,0,0,0,0,0,0,0,0,0
96,05/09/2023,23:00:00+02:00,2023-09-05T23:15:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,23:15:00+02:00,2023-09-05T23:30:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,23:30:00+02:00,2023-09-05T23:45:00+02:00,0,,0,0,0,0,0,0,0
96,05/09/2023,23:45:00+02:00,2023-09-06T00:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,00:00:00+02:00,2023-09-06T00:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,00:15:00+02:00,2023-09-06T00:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,00:30:00+02:00,2023-09-06T00:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,00:45:00+02:00,2023-09-06T01:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,01:00:00+02:00,2023-09-06T01:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,01:15:00+02:00,2023-09-06T01:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,01:30:00+02:00,2023-09-06T01:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,01:45:00+02:00,2023-09-06T02:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,02:00:00+02:00,2023-09-06T02:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,02:15:00+02:00,2023-09-06T02:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,02:30:00+02:00,2023-09-06T02:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,02:45:00+02:00,2023-09-06T03:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,03:00:00+02:00,2023-09-06T03:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,03:15:00+02:00,2023-09-06T03:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,03:30:00+02:00,2023-09-06T03:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,03:45:00+02:00,2023-09-06T04:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,04:00:00+02:00,2023-09-06T04:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,04:15:00+02:00,2023-09-06T04:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,04:30:00+02:00,2023-09-06T04:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,04:45:00+02:00,2023-09-06T05:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,05:00:00+02:00,2023-09-06T05:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,05:15:00+02:00,2023-09-06T05:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,05:30:00+02:00,2023-09-06T05:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,05:45:00+02:00,2023-09-06T06:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,06:00:00+02:00,2023-09-06T06:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,06:15:00+02:00,2023-09-06T06:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,06:30:00+02:00,2023-09-06T06:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,06:45:00+02:00,2023-09-06T07:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,07:00:00+02:00,2023-09-06T07:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,07:15:00+02:00,2023-09-06T07:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,07:30:00+02:00,2023-09-06T07:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,07:45:00+02:00,2023-09-06T08:00:00+02:00,0,0,0,0,0,0,0,0,0
96,06/09/2023,08:00:00+02:00,2023-09-06T08:15:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,08:15:00+02:00,2023-09-06T08:30:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,08:30:00+02:00,2023-09-06T08:45:00+02:00,0,,0,0,0,0,0,0,0
96,06/09/2023,08:45:00+02:00,2023-09-06T09:00:00+02:00,0,0,0,0,0,0,0,0,0
