FromDate,FromTime,ToDate,ToTime,Total,Total Per Hour,pcu
06/09/2023,05:00,06/09/2023,05:15,0,,0
06/09/2023,05:15,06/09/2023,05:30,0,,0
06/09/2023,05:30,06/09/2023,05:45,0,,0
06/09/2023,05:45,06/09/2023,06:00,0,0,0
06/09/2023,06:00,06/09/2023,06:15,0,,0
06/09/2023,06:15,06/09/2023,06:30,0,,0
06/09/2023,06:30,06/09/2023,06:45,0,,0
06/09/2023,06:45,06/09/2023,07:00,0,0,0
06/09/2023,07:00,06/09/2023,07:15,0,,0
06/09/2023,07:15,06/09/2023,07:30,0,,0
06/09/2023,07:30,06/09/2023,07:45,0,,0
06/09/2023,07:45,06/09/2023,08:00,0,0,0
06/09/2023,08:00,06/09/2023,08:15,0,,0
06/09/2023,08:15,06/09/2023,08:30,0,,0
06/09/2023,08:30,06/09/2023,08:45,0,,0
06/09/2023,08:45,06/09/2023,09:00,0,0,0
06/09/2023,09:00,06/09/2023,09:15,0,,0
06/09/2023,09:15,06/09/2023,09:30,0,,0
06/09/2023,09:30,06/09/2023,09:45,0,,0
06/09/2023,09:45,06/09/2023,10:00,0,0,0
06/09/2023,10:00,06/09/2023,10:15,0,,0
06/09/2023,10:15,06/09/2023,10:30,0,,0
06/09/2023,10:30,06/09/2023,10:45,0,,0
06/09/2023,10:45,06/09/2023,11:00,0,0,0
06/09/2023,11:00,06/09/2023,11:15,0,,0
06/09/2023,11:15,06/09/2023,11:30,0,,0
06/09/2023,11:30,06/09/2023,11:45,0,,0
06/09/2023,11:45,06/09/2023,12:00,0,0,0
06/09/2023,12:00,06/09/2023,12:15,0,,0
06/09/2023,12:15,06/09/2023,12:30,0,,0
06/09/2023,12:30,06/09/2023,12:45,0,,0
06/09/2023,12:45,06/09/2023,13:00,0,0,0
06/09/2023,13:00,06/09/2023,13:15,0,,0
06/09/2023,13:15,06/09/2023,13:30,0,,0
06/09/2023,13:30,06/09/2023,13:45,0,,0
06/09/2023,13:45,06/09/2023,14:00,0,0,0
06/09/2023,14:00,06/09/2023,14:15,0,,0
06/09/2023,14:15,06/09/2023,14:30,0,,0
06/09/2023,14:30,06/09/2023,14:45,0,,0
06/09/2023,14:45,06/09/2023,15:00,0,0,0
06/09/2023,15:00,06/09/2023,15:15,0,,0
06/09/2023,15:15,06/09/2023,15:30,0,,0
06/09/2023,15:30,06/09/2023,15:45,0,,0
06/09/2023,15:45,06/09/2023,16:00,0,0,0
06/09/2023,16:00,06/09/2023,16:15,0,,0
06/09/2023,16:15,06/09/2023,16:30,0,,0
06/09/2023,16:30,06/09/2023,16:45,0,,0
06/09/2023,16:45,06/09/2023,17:00,0,0,0
06/09/2023,17:00,06/09/2023,17:15,0,,0
06/09/2023,17:15,06/09/2023,17:30,0,,0
06/09/2023,17:30,06/09/2023,17:45,0,,0
06/09/2023,17:45,06/09/2023,18:00,0,0,0
06/09/2023,18:00,06/09/2023,18:15,0,,0
06/09/2023,18:15,06/09/2023,18:30,0,,0
06/09/2023,18:30,06/09/2023,18:45,0,,0
06/09/2023,18:45,06/09/2023,19:00,0,0,0
06/09/2023,19:00,06/09/2023,19:15,0,,0
06/09/2023,19:15,06/09/2023,19:30,0,,0
06/09/2023,19:30,06/09/2023,19:45,0,,0
06/09/2023,19:45,06/09/2023,20:00,0,0,0
06/09/2023,20:00,06/09/2023,20:15,0,,0
06/09/2023,20:15,06/09/2023,20:30,0,,0
06/09/2023,20:30,06/09/2023,20:45,0,,0
06/09/2023,20:45,06/09/2023,21:00,0,0,0
06/09/2023,21:00,06/09/2023,21:15,0,,0
06/09/2023,21:15,06/09/2023,21:30,0,,0
06/09/2023,21:30,06/09/2023,21:45,0,,0
06/09/2023,21:45,06/09/2023,22:00,0,0,0
06/09/2023,22:00,06/09/2023,22:15,0,,0
06/09/2023,22:15,06/09/2023,22:30,0,,0
06/09/2023,22:30,06/09/2023,22:45,0,,0
06/09/2023,22:45,06/09/2023,23:00,0,0,0
06/09/2023,23:00,06/09/2023,23:15,0,,0
06/09/2023,23:15,06/09/2023,23:30,0,,0
06/09/2023,23:30,06/09/2023,23:45,0,,0
06/09/2023,23:45,07/09/2023,00:00,0,0,0
07/09/2023,00:00,07/09/2023,00:15,0,,0
07/09/2023,00:15,07/09/2023,00:30,10,,10
07/09/2023,00:30,07/09/2023,00:45,18,,21.3
07/09/2023,00:45,07/09/2023,01:00,10,38,10
07/09/2023,01:00,07/09/2023,01:15,8,,9
07/09/2023,01:15,07/09/2023,01:30,5,,5
07/09/2023,01:30,07/09/2023,01:45,1,,1
07/09/2023,01:45,07/09/2023,02:00,5,19,6
07/09/2023,02:00,07/09/2023,02:15,4,,4
07/09/2023,02:15,07/09/2023,02:30,8,,8
07/09/2023,02:30,07/09/2023,02:45,5,,5
07/09/2023,02:45,07/09/2023,03:00,9,26,10
07/09/2023,03:00,07/09/2023,03:15,5,,5
07/09/2023,03:15,07/09/2023,03:30,6,,6
07/09/2023,03:30,07/09/2023,03:45,10,,9.4
07/09/2023,03:45,07/09/2023,04:00,9,30,10
07/09/2023,04:00,07/09/2023,04:15,6,,7.3
07/09/2023,04:15,07/09/2023,04:30,13,,15.3
07/09/2023,04:30,07/09/2023,04:45,21,,26.2
07/09/2023,04:45,07/09/2023,05:00,22,62,22
07/09/2023,05:00,07/09/2023,05:15,25,,26
07/09/2023,05:15,07/09/2023,05:30,15,,17.6
07/09/2023,05:30,07/09/2023,05:45,37,,37
07/09/2023,05:45,07/09/2023,06:00,35,112,36
07/09/2023,06:00,07/09/2023,06:15,38,,41.3
07/09/2023,06:15,07/09/2023,06:30,89,,91.1
07/09/2023,06:30,07/09/2023,06:45,57,,59.5
07/09/2023,06:45,07/09/2023,07:00,74,258,81
07/09/2023,07:00,07/09/2023,07:15,105,,112.7
07/09/2023,07:15,07/09/2023,07:30,89,,96.8
07/09/2023,07:30,07/09/2023,07:45,98,,106.3
07/09/2023,07:45,07/09/2023,08:00,110,402,117.2
07/09/2023,08:00,07/09/2023,08:15,81,,85.4
07/09/2023,08:15,07/09/2023,08:30,99,,109.6
07/09/2023,08:30,07/09/2023,08:45,107,,118.5
07/09/2023,08:45,07/09/2023,09:00,111,398,121.8
07/09/2023,09:00,07/09/2023,09:15,119,,126
07/09/2023,09:15,07/09/2023,09:30,128,,133.7
07/09/2023,09:30,07/09/2023,09:45,124,,134.7
07/09/2023,09:45,07/09/2023,10:00,153,524,154.9
07/09/2023,10:00,07/09/2023,10:15,117,,122.9
07/09/2023,10:15,07/09/2023,10:30,134,,137.2
07/09/2023,10:30,07/09/2023,10:45,151,,157.9
07/09/2023,10:45,07/09/2023,11:00,123,525,123.8
07/09/2023,11:00,07/09/2023,11:15,128,,134.3
07/09/2023,11:15,07/09/2023,11:30,120,,127.1
07/09/2023,11:30,07/09/2023,11:45,119,,120
07/09/2023,11:45,07/09/2023,12:00,107,474,108.2
07/09/2023,12:00,07/09/2023,12:15,168,,182
07/09/2023,12:15,07/09/2023,12:30,127,,133.7
07/09/2023,12:30,07/09/2023,12:45,144,,147.3
07/09/2023,12:45,07/09/2023,13:00,119,558,122.4
07/09/2023,13:00,07/09/2023,13:15,139,,145.1
07/09/2023,13:15,07/09/2023,13:30,133,,140.7
07/09/2023,13:30,07/09/2023,13:45,138,,138.4
07/09/2023,13:45,07/09/2023,14:00,115,525,122
07/09/2023,14:00,07/09/2023,14:15,143,,147.8
07/09/2023,14:15,07/09/2023,14:30,147,,152.8
07/09/2023,14:30,07/09/2023,14:45,109,,110.8
07/09/2023,14:45,07/09/2023,15:00,141,540,147.5
07/09/2023,15:00,07/09/2023,15:15,142,,147.1
07/09/2023,15:15,07/09/2023,15:30,150,,159
07/09/2023,15:30,07/09/2023,15:45,136,,140.7
07/09/2023,15:45,07/09/2023,16:00,152,580,159.1
07/09/2023,16:00,07/09/2023,16:15,118,,116.8
07/09/2023,16:15,07/09/2023,16:30,147,,150.8
07/09/2023,16:30,07/09/2023,16:45,171,,174.8
07/09/2023,16:45,07/09/2023,17:00,158,594,166.2
07/09/2023,17:00,07/09/2023,17:15,159,,163.3
07/09/2023,17:15,07/09/2023,17:30,136,,134.6
07/09/2023,17:30,07/09/2023,17:45,138,,140.2
07/09/2023,17:45,07/09/2023,18:00,147,580,146.8
07/09/2023,18:00,07/09/2023,18:15,127,,128.5
07/09/2023,18:15,07/09/2023,18:30,148,,145
07/09/2023,18:30,07/09/2023,18:45,142,,145.5
07/09/2023,18:45,07/09/2023,19:00,149,566,156.2
07/09/2023,19:00,07/09/2023,19:15,153,,155
07/09/2023,19:15,07/09/2023,19:30,125,,122.8
07/09/2023,19:30,07/09/2023,19:45,154,,162.6
07/09/2023,19:45,07/09/2023,20:00,106,538,109
07/09/2023,20:00,07/09/2023,20:15,111,,120
07/09/2023,20:15,07/09/2023,20:30,104,,109.3
07/09/2023,20:30,07/09/2023,20:45,107,,109.4
07/09/2023,20:45,07/09/2023,21:00,64,386,67.3
07/09/2023,21:00,07/09/2023,21:15,53,,60.3
07/09/2023,21:15,07/09/2023,21:30,41,,42
07/09/2023,21:30,07/09/2023,21:45,42,,46.3
07/09/2023,21:45,07/09/2023,22:00,39,175,42.3
07/09/2023,22:00,07/09/2023,22:15,57,,62.3
07/09/2023,22:15,07/09/2023,22:30,37,,38
07/09/2023,22:30,07/09/2023,22:45,35,,39
07/09/2023,22:45,07/09/2023,23:00,34,163,37
07/09/2023,23:00,07/09/2023,23:15,22,,25
07/09/2023,23:15,07/09/2023,23:30,38,,44
07/09/2023,23:30,07/09/2023,23:45,26,,28
07/09/2023,23:45,08/09/2023,00:00,33,119,35
08/09/2023,00:00,08/09/2023,00:15,15,,15
08/09/2023,00:15,08/09/2023,00:30,29,,31.3
08/09/2023,00:30,08/09/2023,00:45,15,,15
08/09/2023,00:45,08/09/2023,01:00,11,70,11
08/09/2023,01:00,08/09/2023,01:15,16,,16
08/09/2023,01:15,08/09/2023,01:30,6,,6
08/09/2023,01:30,08/09/2023,01:45,8,,8
08/09/2023,01:45,08/09/2023,02:00,9,39,9
08/09/2023,02:00,08/09/2023,02:15,5,,5
08/09/2023,02:15,08/09/2023,02:30,10,,10
08/09/2023,02:30,08/09/2023,02:45,5,,5
08/09/2023,02:45,08/09/2023,03:00,6,26,6
08/09/2023,03:00,08/09/2023,03:15,5,,5
08/09/2023,03:15,08/09/2023,03:30,9,,9
08/09/2023,03:30,08/09/2023,03:45,13,,13
08/09/2023,03:45,08/09/2023,04:00,10,37,11
08/09/2023,04:00,08/09/2023,04:15,6,,7
08/09/2023,04:15,08/09/2023,04:30,6,,6
08/09/2023,04:30,08/09/2023,04:45,15,,16
08/09/2023,04:45,08/09/2023,05:00,20,47,20
08/09/2023,05:00,08/09/2023,05:15,23,,23.4
08/09/2023,05:15,08/09/2023,05:30,28,,29.3
08/09/2023,05:30,08/09/2023,05:45,28,,30.3
08/09/2023,05:45,08/09/2023,06:00,27,106,28.3
08/09/2023,06:00,08/09/2023,06:15,35,,40.3
08/09/2023,06:15,08/09/2023,06:30,56,,59.3
08/09/2023,06:30,08/09/2023,06:45,69,,70.4
08/09/2023,06:45,08/09/2023,07:00,66,226,69.3
08/09/2023,07:00,08/09/2023,07:15,78,,83.7
08/09/2023,07:15,08/09/2023,07:30,79,,80.7
08/09/2023,07:30,08/09/2023,07:45,95,,101.3
08/09/2023,07:45,08/09/2023,08:00,116,368,121.8
08/09/2023,08:00,08/09/2023,08:15,89,,95.1
08/09/2023,08:15,08/09/2023,08:30,151,,157.4
08/09/2023,08:30,08/09/2023,08:45,138,,142.3
08/09/2023,08:45,08/09/2023,09:00,152,530,156.2
08/09/2023,09:00,08/09/2023,09:15,144,,150
08/09/2023,09:15,08/09/2023,09:30,157,,159.5
08/09/2023,09:30,08/09/2023,09:45,146,,149
08/09/2023,09:45,08/09/2023,10:00,185,632,187.9
08/09/2023,10:00,08/09/2023,10:15,159,,161.6
08/09/2023,10:15,08/09/2023,10:30,194,,192.2
08/09/2023,10:30,08/09/2023,10:45,195,,193.7
08/09/2023,10:45,08/09/2023,11:00,173,721,175.4
08/09/2023,11:00,08/09/2023,11:15,190,,190
08/09/2023,11:15,08/09/2023,11:30,181,,188.7
08/09/2023,11:30,08/09/2023,11:45,163,,172.2
08/09/2023,11:45,08/09/2023,12:00,166,700,164.6
08/09/2023,12:00,08/09/2023,12:15,142,,141.6
08/09/2023,12:15,08/09/2023,12:30,154,,159.7
08/09/2023,12:30,08/09/2023,12:45,149,,148.5
08/09/2023,12:45,08/09/2023,13:00,144,589,144
08/09/2023,13:00,08/09/2023,13:15,133,,138.4
08/09/2023,13:15,08/09/2023,13:30,127,,125.9
08/09/2023,13:30,08/09/2023,13:45,130,,124.8
08/09/2023,13:45,08/09/2023,14:00,145,535,146.3
08/09/2023,14:00,08/09/2023,14:15,129,,131.6
08/09/2023,14:15,08/09/2023,14:30,117,,118.9
08/09/2023,14:30,08/09/2023,14:45,106,,107.9
08/09/2023,14:45,08/09/2023,15:00,119,471,126
08/09/2023,15:00,08/09/2023,15:15,104,,106.4
08/09/2023,15:15,08/09/2023,15:30,103,,104.2
08/09/2023,15:30,08/09/2023,15:45,115,,117.4
08/09/2023,15:45,08/09/2023,16:00,104,426,107.2
08/09/2023,16:00,08/09/2023,16:15,95,,97.2
08/09/2023,16:15,08/09/2023,16:30,107,,109.4
08/09/2023,16:30,08/09/2023,16:45,107,,102.4
08/09/2023,16:45,08/09/2023,17:00,120,429,127
08/09/2023,17:00,08/09/2023,17:15,108,,107.6
08/09/2023,17:15,08/09/2023,17:30,109,,115.6
08/09/2023,17:30,08/09/2023,17:45,111,,117.7
08/09/2023,17:45,08/09/2023,18:00,115,443,116.2
08/09/2023,18:00,08/09/2023,18:15,99,,101.8
08/09/2023,18:15,08/09/2023,18:30,103,,106.7
08/09/2023,18:30,08/09/2023,18:45,91,,90.8
08/09/2023,18:45,08/09/2023,19:00,95,388,99.6
08/09/2023,19:00,08/09/2023,19:15,78,,79.2
08/09/2023,19:15,08/09/2023,19:30,91,,89.7
08/09/2023,19:30,08/09/2023,19:45,75,,77.1
08/09/2023,19:45,08/09/2023,20:00,72,316,74.6
08/09/2023,20:00,08/09/2023,20:15,66,,67.2
08/09/2023,20:15,08/09/2023,20:30,50,,52.4
08/09/2023,20:30,08/09/2023,20:45,63,,67.4
08/09/2023,20:45,08/09/2023,21:00,49,228,52.4
08/09/2023,21:00,08/09/2023,21:15,42,,43.2
08/09/2023,21:15,08/09/2023,21:30,30,,32.8
08/09/2023,21:30,08/09/2023,21:45,46,,48.4
08/09/2023,21:45,08/09/2023,22:00,51,169,52.4
08/09/2023,22:00,08/09/2023,22:15,31,,34
08/09/2023,22:15,08/09/2023,22:30,40,,44
08/09/2023,22:30,08/09/2023,22:45,49,,51.4
08/09/2023,22:45,08/09/2023,23:00,54,174,57.4
08/09/2023,23:00,08/09/2023,23:15,37,,38.8
08/09/2023,23:15,08/09/2023,23:30,40,,47
08/09/2023,23:30,08/09/2023,23:45,43,,47.3
08/09/2023,23:45,09/09/2023,00:00,40,160,39.8
09/09/2023,00:00,09/09/2023,00:15,17,,17
09/09/2023,00:15,09/09/2023,00:30,27,,30.3
09/09/2023,00:30,09/09/2023,00:45,27,,27
09/09/2023,00:45,09/09/2023,01:00,17,88,17
09/09/2023,01:00,09/09/2023,01:15,14,,15.3
09/09/2023,01:15,09/09/2023,01:30,12,,12
09/09/2023,01:30,09/09/2023,01:45,6,,6
09/09/2023,01:45,09/09/2023,02:00,6,38,6
09/09/2023,02:00,09/09/2023,02:15,9,,9
09/09/2023,02:15,09/09/2023,02:30,6,,6
09/09/2023,02:30,09/09/2023,02:45,7,,7
09/09/2023,02:45,09/09/2023,03:00,1,23,1
09/09/2023,03:00,09/09/2023,03:15,12,,12
09/09/2023,03:15,09/09/2023,03:30,13,,12.4
09/09/2023,03:30,09/09/2023,03:45,19,,21.6
09/09/2023,03:45,09/09/2023,04:00,6,50,7
09/09/2023,04:00,09/09/2023,04:15,11,,11
09/09/2023,04:15,09/09/2023,04:30,9,,10.3
09/09/2023,04:30,09/09/2023,04:45,21,,21
09/09/2023,04:45,09/09/2023,05:00,10,51,10
09/09/2023,05:00,09/09/2023,05:15,17,,18.4
09/09/2023,05:15,09/09/2023,05:30,35,,39.9
09/09/2023,05:30,09/09/2023,05:45,30,,30.7
09/09/2023,05:45,09/09/2023,06:00,33,115,31.8
09/09/2023,06:00,09/09/2023,06:15,43,,46
09/09/2023,06:15,09/09/2023,06:30,64,,65.1
09/09/2023,06:30,09/09/2023,06:45,56,,54.6
09/09/2023,06:45,09/09/2023,07:00,66,229,70
09/09/2023,07:00,09/09/2023,07:15,78,,80.6
09/09/2023,07:15,09/09/2023,07:30,37,,40
09/09/2023,07:30,09/09/2023,07:45,86,,92.7
09/09/2023,07:45,09/09/2023,08:00,93,294,101.4
09/09/2023,08:00,09/09/2023,08:15,61,,62.6
09/09/2023,08:15,09/09/2023,08:30,101,,110.6
09/09/2023,08:30,09/09/2023,08:45,107,,112.9
09/09/2023,08:45,09/09/2023,09:00,57,326,59.3
09/09/2023,09:00,09/09/2023,09:15,83,,86.4
09/09/2023,09:15,09/09/2023,09:30,83,,90.1
09/09/2023,09:30,09/09/2023,09:45,76,,74.9
09/09/2023,09:45,09/09/2023,10:00,76,318,77.3
09/09/2023,10:00,09/09/2023,10:15,40,,41
09/09/2023,10:15,09/09/2023,10:30,66,,68
09/09/2023,10:30,09/09/2023,10:45,56,,54.8
09/09/2023,10:45,09/09/2023,11:00,83,245,84.9
09/09/2023,11:00,09/09/2023,11:15,77,,73.4
09/09/2023,11:15,09/09/2023,11:30,67,,70.1
09/09/2023,11:30,09/09/2023,11:45,93,,96.4
09/09/2023,11:45,09/09/2023,12:00,35,272,35.4
09/09/2023,12:00,09/09/2023,12:15,47,,47.4
09/09/2023,12:15,09/09/2023,12:30,36,,36.8
09/09/2023,12:30,09/09/2023,12:45,62,,59.7
09/09/2023,12:45,09/09/2023,13:00,59,204,57.8
09/09/2023,13:00,09/09/2023,13:15,36,,36.4
09/09/2023,13:15,09/09/2023,13:30,61,,64.4
09/09/2023,13:30,09/09/2023,13:45,43,,43.4
09/09/2023,13:45,09/09/2023,14:00,70,210,69.8
09/09/2023,14:00,09/09/2023,14:15,64,,64.9
09/09/2023,14:15,09/09/2023,14:30,79,,81.2
09/09/2023,14:30,09/09/2023,14:45,57,,56.9
09/09/2023,14:45,09/09/2023,15:00,88,288,89.6
09/09/2023,15:00,09/09/2023,15:15,56,,57.7
09/09/2023,15:15,09/09/2023,15:30,41,,41.4
09/09/2023,15:30,09/09/2023,15:45,59,,59.8
09/09/2023,15:45,09/09/2023,16:00,56,212,61.4
09/09/2023,16:00,09/09/2023,16:15,51,,51.4
09/09/2023,16:15,09/09/2023,16:30,61,,62.1
09/09/2023,16:30,09/09/2023,16:45,54,,54
09/09/2023,16:45,09/09/2023,17:00,49,215,49.2
09/09/2023,17:00,09/09/2023,17:15,77,,82.7
09/09/2023,17:15,09/09/2023,17:30,53,,54.8
09/09/2023,17:30,09/09/2023,17:45,24,,27.3
09/09/2023,17:45,09/09/2023,18:00,48,202,50
09/09/2023,18:00,09/09/2023,18:15,41,,43.4
09/09/2023,18:15,09/09/2023,18:30,51,,53.3
09/09/2023,18:30,09/09/2023,18:45,50,,52
09/09/2023,18:45,09/09/2023,19:00,50,192,50
09/09/2023,19:00,09/09/2023,19:15,38,,39
09/09/2023,19:15,09/09/2023,19:30,30,,30.4
09/09/2023,19:30,09/09/2023,19:45,28,,29
09/09/2023,19:45,09/09/2023,20:00,32,128,33.4
09/09/2023,20:00,09/09/2023,20:15,43,,46.4
09/09/2023,20:15,09/09/2023,20:30,45,,45.4
09/09/2023,20:30,09/09/2023,20:45,27,,29
09/09/2023,20:45,09/09/2023,21:00,33,148,32
09/09/2023,21:00,09/09/2023,21:15,34,,37.7
09/09/2023,21:15,09/09/2023,21:30,27,,27
09/09/2023,21:30,09/09/2023,21:45,37,,38.4
09/09/2023,21:45,09/09/2023,22:00,46,144,53
09/09/2023,22:00,09/09/2023,22:15,34,,36
09/09/2023,22:15,09/09/2023,22:30,39,,40
09/09/2023,22:30,09/09/2023,22:45,31,,34
09/09/2023,22:45,09/09/2023,23:00,29,133,29
09/09/2023,23:00,09/09/2023,23:15,19,,19
09/09/2023,23:15,09/09/2023,23:30,36,,38.7
09/09/2023,23:30,09/09/2023,23:45,48,,51.4
09/09/2023,23:45,10/09/2023,00:00,25,128,28
10/09/2023,00:00,10/09/2023,00:15,30,,32
10/09/2023,00:15,10/09/2023,00:30,34,,35.3
10/09/2023,00:30,10/09/2023,00:45,24,,24
10/09/2023,00:45,10/09/2023,01:00,20,108,20
10/09/2023,01:00,10/09/2023,01:15,14,,15
10/09/2023,01:15,10/09/2023,01:30,14,,15
10/09/2023,01:30,10/09/2023,01:45,16,,16
10/09/2023,01:45,10/09/2023,02:00,17,61,18
10/09/2023,02:00,10/09/2023,02:15,9,,9
10/09/2023,02:15,10/09/2023,02:30,10,,11
10/09/2023,02:30,10/09/2023,02:45,9,,9
10/09/2023,02:45,10/09/2023,03:00,12,40,13
10/09/2023,03:00,10/09/2023,03:15,9,,9
10/09/2023,03:15,10/09/2023,03:30,9,,10
10/09/2023,03:30,10/09/2023,03:45,10,,10
10/09/2023,03:45,10/09/2023,04:00,10,38,12
10/09/2023,04:00,10/09/2023,04:15,10,,9.4
10/09/2023,04:15,10/09/2023,04:30,21,,21
10/09/2023,04:30,10/09/2023,04:45,19,,20.3
10/09/2023,04:45,10/09/2023,05:00,11,61,11
10/09/2023,05:00,10/09/2023,05:15,24,,26.3
10/09/2023,05:15,10/09/2023,05:30,26,,23.6
10/09/2023,05:30,10/09/2023,05:45,25,,25
10/09/2023,05:45,10/09/2023,06:00,30,105,31
10/09/2023,06:00,10/09/2023,06:15,22,,25
10/09/2023,06:15,10/09/2023,06:30,44,,47.1
10/09/2023,06:30,10/09/2023,06:45,40,,39.5
10/09/2023,06:45,10/09/2023,07:00,63,169,67
10/09/2023,07:00,10/09/2023,07:15,40,,40.7
10/09/2023,07:15,10/09/2023,07:30,36,,37
10/09/2023,07:30,10/09/2023,07:45,69,,69.9
10/09/2023,07:45,10/09/2023,08:00,58,203,55.8
10/09/2023,08:00,10/09/2023,08:15,49,,49.2
10/09/2023,08:15,10/09/2023,08:30,81,,79.5
10/09/2023,08:30,10/09/2023,08:45,67,,63.4
10/09/2023,08:45,10/09/2023,09:00,37,234,34.6
10/09/2023,09:00,10/09/2023,09:15,44,,41.6
10/09/2023,09:15,10/09/2023,09:30,66,,64.4
10/09/2023,09:30,10/09/2023,09:45,33,,32.2
10/09/2023,09:45,10/09/2023,10:00,47,190,47
10/09/2023,10:00,10/09/2023,10:15,46,,46.2
10/09/2023,10:15,10/09/2023,10:30,27,,24.6
10/09/2023,10:30,10/09/2023,10:45,40,,40.2
10/09/2023,10:45,10/09/2023,11:00,58,171,56.2
10/09/2023,11:00,10/09/2023,11:15,27,,27
10/09/2023,11:15,10/09/2023,11:30,44,,43.2
10/09/2023,11:30,10/09/2023,11:45,41,,39.6
10/09/2023,11:45,10/09/2023,12:00,25,137,27
10/09/2023,12:00,10/09/2023,12:15,35,,33.8
10/09/2023,12:15,10/09/2023,12:30,44,,43.4
10/09/2023,12:30,10/09/2023,12:45,25,,26
10/09/2023,12:45,10/09/2023,13:00,29,133,28.4
10/09/2023,13:00,10/09/2023,13:15,37,,37.2
10/09/2023,13:15,10/09/2023,13:30,27,,28
10/09/2023,13:30,10/09/2023,13:45,22,,23
10/09/2023,13:45,10/09/2023,14:00,42,128,42.8
10/09/2023,14:00,10/09/2023,14:15,21,,21
10/09/2023,14:15,10/09/2023,14:30,57,,57.2
10/09/2023,14:30,10/09/2023,14:45,26,,26.4
10/09/2023,14:45,10/09/2023,15:00,52,156,54
10/09/2023,15:00,10/09/2023,15:15,23,,22.8
10/09/2023,15:15,10/09/2023,15:30,29,,28.4
10/09/2023,15:30,10/09/2023,15:45,19,,19.4
10/09/2023,15:45,10/09/2023,16:00,39,110,40.4
10/09/2023,16:00,10/09/2023,16:15,40,,40.4
10/09/2023,16:15,10/09/2023,16:30,24,,24.4
10/09/2023,16:30,10/09/2023,16:45,31,,31.8
10/09/2023,16:45,10/09/2023,17:00,24,119,25.4
10/09/2023,17:00,10/09/2023,17:15,30,,30
10/09/2023,17:15,10/09/2023,17:30,40,,40.8
10/09/2023,17:30,10/09/2023,17:45,18,,21.4
10/09/2023,17:45,10/09/2023,18:00,26,114,27
10/09/2023,18:00,10/09/2023,18:15,27,,29
10/09/2023,18:15,10/09/2023,18:30,37,,38.4
10/09/2023,18:30,10/09/2023,18:45,35,,35
10/09/2023,18:45,10/09/2023,19:00,36,135,35.8
10/09/2023,19:00,10/09/2023,19:15,30,,29.6
10/09/2023,19:15,10/09/2023,19:30,22,,20.8
10/09/2023,19:30,10/09/2023,19:45,11,,11
10/09/2023,19:45,10/09/2023,20:00,29,92,31
10/09/2023,20:00,10/09/2023,20:15,20,,20
10/09/2023,20:15,10/09/2023,20:30,16,,19
10/09/2023,20:30,10/09/2023,20:45,24,,25
10/09/2023,20:45,10/09/2023,21:00,17,77,19
10/09/2023,21:00,10/09/2023,21:15,7,,8
10/09/2023,21:15,10/09/2023,21:30,24,,24.4
10/09/2023,21:30,10/09/2023,21:45,10,,10
10/09/2023,21:45,10/09/2023,22:00,21,62,24.4
10/09/2023,22:00,10/09/2023,22:15,28,,33
10/09/2023,22:15,10/09/2023,22:30,12,,10.8
10/09/2023,22:30,10/09/2023,22:45,21,,22
10/09/2023,22:45,10/09/2023,23:00,25,86,29
10/09/2023,23:00,10/09/2023,23:15,19,,20
10/09/2023,23:15,10/09/2023,23:30,22,,24.4
10/09/2023,23:30,10/09/2023,23:45,22,,24
10/09/2023,23:45,11/09/2023,00:00,17,80,16.4
11/09/2023,00:00,11/09/2023,00:15,24,,25.4
11/09/2023,00:15,11/09/2023,00:30,24,,23.4
11/09/2023,00:30,11/09/2023,00:45,14,,14
11/09/2023,00:45,11/09/2023,01:00,8,70,10.3
11/09/2023,01:00,11/09/2023,01:15,16,,16
11/09/2023,01:15,11/09/2023,01:30,20,,20
11/09/2023,01:30,11/09/2023,01:45,7,,7
11/09/2023,01:45,11/09/2023,02:00,17,60,16.4
11/09/2023,02:00,11/09/2023,02:15,24,,24
11/09/2023,02:15,11/09/2023,02:30,10,,10
11/09/2023,02:30,11/09/2023,02:45,8,,9.3
11/09/2023,02:45,11/09/2023,03:00,9,51,9
11/09/2023,03:00,11/09/2023,03:15,3,,3
11/09/2023,03:15,11/09/2023,03:30,12,,11.4
11/09/2023,03:30,11/09/2023,03:45,17,,18.3
11/09/2023,03:45,11/09/2023,04:00,6,38,6
11/09/2023,04:00,11/09/2023,04:15,12,,12.4
11/09/2023,04:15,11/09/2023,04:30,20,,27.5
11/09/2023,04:30,11/09/2023,04:45,10,,9.4
11/09/2023,04:45,11/09/2023,05:00,19,61,24.2
11/09/2023,05:00,11/09/2023,05:15,33,,36
11/09/2023,05:15,11/09/2023,05:30,8,,8
11/09/2023,05:30,11/09/2023,05:45,26,,27.3
11/09/2023,05:45,11/09/2023,06:00,33,100,32.8
11/09/2023,06:00,11/09/2023,06:15,16,,18.3
11/09/2023,06:15,11/09/2023,06:30,57,,59.7
11/09/2023,06:30,11/09/2023,06:45,17,,15.8
11/09/2023,06:45,11/09/2023,07:00,14,104,15
11/09/2023,07:00,11/09/2023,07:15,29,,30.9
11/09/2023,07:15,11/09/2023,07:30,30,,32
11/09/2023,07:30,11/09/2023,07:45,31,,33.6
11/09/2023,07:45,11/09/2023,08:00,35,125,36.4
11/09/2023,08:00,11/09/2023,08:15,34,,37
