"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2023-11-03T16:30:00+01:00","2023-11-03T16:45:00+01:00","23","25.0","16","5","0","2","0","0"
"2023-11-03T16:45:00+01:00","2023-11-03T17:00:00+01:00","39","40.4","33","3","0","2","1","0"
"2023-11-03T17:00:00+01:00","2023-11-03T17:15:00+01:00","25","25.0","20","5","0","0","0","0"
"2023-11-03T17:15:00+01:00","2023-11-03T17:30:00+01:00","30","33.4","24","1","0","4","1","0"
"2023-11-03T17:30:00+01:00","2023-11-03T17:45:00+01:00","29","31.0","27","0","0","2","0","0"
"2023-11-03T17:45:00+01:00","2023-11-03T18:00:00+01:00","41","41.0","37","4","0","0","0","0"
"2023-11-03T18:00:00+01:00","2023-11-03T18:15:00+01:00","42","43.8","37","0","0","3","2","0"
"2023-11-03T18:15:00+01:00","2023-11-03T18:30:00+01:00","37","36.8","34","0","0","1","2","0"
"2023-11-03T18:30:00+01:00","2023-11-03T18:45:00+01:00","26","27.4","23","0","0","2","1","0"
"2023-11-03T18:45:00+01:00","2023-11-03T19:00:00+01:00","41","43.0","39","0","0","2","0","0"
"2023-11-03T19:00:00+01:00","2023-11-03T19:15:00+01:00","27","28.0","26","0","0","1","0","0"
"2023-11-03T19:15:00+01:00","2023-11-03T19:30:00+01:00","57","59.0","55","0","0","2","0","0"
"2023-11-03T19:30:00+01:00","2023-11-03T19:45:00+01:00","40","44.4","34","0","0","5","1","0"
"2023-11-03T19:45:00+01:00","2023-11-03T20:00:00+01:00","37","36.2","33","0","0","1","3","0"
"2023-11-03T20:00:00+01:00","2023-11-03T20:15:00+01:00","35","36.0","34","0","0","1","0","0"
"2023-11-03T20:15:00+01:00","2023-11-03T20:30:00+01:00","70","72.8","63","1","0","4","2","0"
"2023-11-03T20:30:00+01:00","2023-11-03T20:45:00+01:00","23","25.0","20","1","0","2","0","0"
"2023-11-03T20:45:00+01:00","2023-11-03T21:00:00+01:00","34","36.4","29","1","0","3","1","0"
"2023-11-03T21:00:00+01:00","2023-11-03T21:15:00+01:00","48","49.6","41","2","0","3","1","1"
"2023-11-03T21:15:00+01:00","2023-11-03T21:30:00+01:00","45","54.3","34","2","1","8","0","0"
"2023-11-03T21:30:00+01:00","2023-11-03T21:45:00+01:00","68","67.8","64","1","0","1","2","0"
"2023-11-03T21:45:00+01:00","2023-11-03T22:00:00+01:00","40","41.4","37","0","0","2","1","0"
"2023-11-03T22:00:00+01:00","2023-11-03T22:15:00+01:00","40","42.4","36","0","0","3","1","0"
"2023-11-03T22:15:00+01:00","2023-11-03T22:30:00+01:00","23","26.4","17","1","0","4","1","0"
"2023-11-03T22:30:00+01:00","2023-11-03T22:45:00+01:00","22","23.0","21","0","0","1","0","0"
"2023-11-03T22:45:00+01:00","2023-11-03T23:00:00+01:00","33","35.4","28","1","0","3","1","0"
"2023-11-03T23:00:00+01:00","2023-11-03T23:15:00+01:00","23","25.4","17","2","0","3","1","0"
"2023-11-03T23:15:00+01:00","2023-11-03T23:30:00+01:00","29","33.3","25","0","1","3","0","0"
"2023-11-03T23:30:00+01:00","2023-11-03T23:45:00+01:00","38","40.4","33","1","0","3","1","0"
"2023-11-03T23:45:00+01:00","2023-11-04T00:00:00+01:00","30","31.0","29","0","0","1","0","0"
"2023-11-04T00:00:00+01:00","2023-11-04T00:15:00+01:00","14","17.3","11","0","1","2","0","0"
"2023-11-04T00:15:00+01:00","2023-11-04T00:30:00+01:00","23","26.3","20","0","1","2","0","0"
"2023-11-04T00:30:00+01:00","2023-11-04T00:45:00+01:00","17","18.0","15","1","0","1","0","0"
"2023-11-04T00:45:00+01:00","2023-11-04T01:00:00+01:00","8","9.0","7","0","0","1","0","0"
"2023-11-04T01:00:00+01:00","2023-11-04T01:15:00+01:00","6","5.4","5","0","0","0","1","0"
"2023-11-04T01:15:00+01:00","2023-11-04T01:30:00+01:00","6","5.4","4","1","0","0","1","0"
"2023-11-04T01:30:00+01:00","2023-11-04T01:45:00+01:00","8","9.0","7","0","0","1","0","0"
"2023-11-04T01:45:00+01:00","2023-11-04T02:00:00+01:00","6","7.0","5","0","0","1","0","0"
"2023-11-04T02:00:00+01:00","2023-11-04T02:15:00+01:00","9","9.0","8","1","0","0","0","0"
"2023-11-04T02:15:00+01:00","2023-11-04T02:30:00+01:00","10","10.0","9","1","0","0","0","0"
"2023-11-04T02:30:00+01:00","2023-11-04T02:45:00+01:00","5","7.0","3","0","0","2","0","0"
"2023-11-04T02:45:00+01:00","2023-11-04T03:00:00+01:00","4","5.0","3","0","0","1","0","0"
"2023-11-04T03:00:00+01:00","2023-11-04T03:15:00+01:00","8","9.3","7","0","1","0","0","0"
"2023-11-04T03:15:00+01:00","2023-11-04T03:30:00+01:00","9","9.0","8","1","0","0","0","0"
"2023-11-04T03:30:00+01:00","2023-11-04T03:45:00+01:00","14","15.3","12","1","1","0","0","0"
"2023-11-04T03:45:00+01:00","2023-11-04T04:00:00+01:00","6","8.3","3","1","1","1","0","0"
"2023-11-04T04:00:00+01:00","2023-11-04T04:15:00+01:00","9","10.0","8","0","0","1","0","0"
"2023-11-04T04:15:00+01:00","2023-11-04T04:30:00+01:00","14","16.0","10","2","0","2","0","0"
"2023-11-04T04:30:00+01:00","2023-11-04T04:45:00+01:00","22","23.0","18","3","0","1","0","0"
"2023-11-04T04:45:00+01:00","2023-11-04T05:00:00+01:00","27","27.7","24","1","1","0","1","0"
"2023-11-04T05:00:00+01:00","2023-11-04T05:15:00+01:00","40","42.0","35","3","0","2","0","0"
"2023-11-04T05:15:00+01:00","2023-11-04T05:30:00+01:00","54","55.5","43","5","1","2","3","0"
"2023-11-04T05:30:00+01:00","2023-11-04T05:45:00+01:00","48","51.3","41","3","3","0","1","0"
"2023-11-04T05:45:00+01:00","2023-11-04T06:00:00+01:00","33","37.5","26","0","3","2","1","1"
"2023-11-04T06:00:00+01:00","2023-11-04T06:15:00+01:00","47","47.5","33","9","1","1","3","0"
"2023-11-04T06:15:00+01:00","2023-11-04T06:30:00+01:00","81","83.0","56","23","0","2","0","0"
"2023-11-04T06:30:00+01:00","2023-11-04T06:45:00+01:00","42","41.2","34","7","0","0","0","1"
"2023-11-04T06:45:00+01:00","2023-11-04T07:00:00+01:00","61","63.8","44","11","0","4","2","0"
"2023-11-04T07:00:00+01:00","2023-11-04T07:15:00+01:00","33","35.3","23","8","1","1","0","0"
"2023-11-04T07:15:00+01:00","2023-11-04T07:30:00+01:00","51","51.1","43","5","1","0","2","0"
"2023-11-04T07:30:00+01:00","2023-11-04T07:45:00+01:00","56","59.5","39","12","1","3","0","1"
"2023-11-04T07:45:00+01:00","2023-11-04T08:00:00+01:00","30","30.2","22","3","0","2","3","0"
"2023-11-04T08:00:00+01:00","2023-11-04T08:15:00+01:00","33","34.0","25","7","0","1","0","0"
"2023-11-04T08:15:00+01:00","2023-11-04T08:30:00+01:00","46","50.4","33","7","0","5","1","0"
"2023-11-04T08:30:00+01:00","2023-11-04T08:45:00+01:00","71","72.8","59","7","0","3","2","0"
"2023-11-04T08:45:00+01:00","2023-11-04T09:00:00+01:00","40","42.0","35","3","0","2","0","0"
"2023-11-04T09:00:00+01:00","2023-11-04T09:15:00+01:00","31","30.8","25","3","0","1","2","0"
"2023-11-04T09:15:00+01:00","2023-11-04T09:30:00+01:00","41","42.8","29","7","0","3","2","0"
"2023-11-04T09:30:00+01:00","2023-11-04T09:45:00+01:00","24","25.5","15","3","1","2","3","0"
"2023-11-04T09:45:00+01:00","2023-11-04T10:00:00+01:00","45","46.1","38","3","1","1","2","0"
"2023-11-04T10:00:00+01:00","2023-11-04T10:15:00+01:00","58","57.2","49","5","0","1","3","0"
"2023-11-04T10:15:00+01:00","2023-11-04T10:30:00+01:00","45","43.4","32","5","0","2","6","0"
"2023-11-04T10:30:00+01:00","2023-11-04T10:45:00+01:00","44","42.8","34","3","0","2","4","1"
"2023-11-04T10:45:00+01:00","2023-11-04T11:00:00+01:00","29","30.0","24","4","0","1","0","0"
"2023-11-04T11:00:00+01:00","2023-11-04T11:15:00+01:00","46","48.1","36","5","1","2","2","0"
"2023-11-04T11:15:00+01:00","2023-11-04T11:30:00+01:00","56","57.9","47","4","1","2","1","1"
"2023-11-04T11:30:00+01:00","2023-11-04T11:45:00+01:00","28","31.0","22","3","0","3","0","0"
"2023-11-04T11:45:00+01:00","2023-11-04T12:00:00+01:00","57","57.1","46","8","1","0","2","0"
"2023-11-04T12:00:00+01:00","2023-11-04T12:15:00+01:00","48","49.8","40","3","0","3","2","0"
"2023-11-04T12:15:00+01:00","2023-11-04T12:30:00+01:00","37","37.5","31","1","1","1","3","0"
"2023-11-04T12:30:00+01:00","2023-11-04T12:45:00+01:00","40","43.3","35","2","1","2","0","0"
"2023-11-04T12:45:00+01:00","2023-11-04T13:00:00+01:00","49","48.6","40","3","0","2","4","0"
"2023-11-04T13:00:00+01:00","2023-11-04T13:15:00+01:00","47","47.4","41","4","0","1","1","0"
"2023-11-04T13:15:00+01:00","2023-11-04T13:30:00+01:00","48","47.4","41","6","0","0","1","0"
"2023-11-04T13:30:00+01:00","2023-11-04T13:45:00+01:00","38","38.8","28","6","0","2","2","0"
"2023-11-04T13:45:00+01:00","2023-11-04T14:00:00+01:00","32","35.3","25","4","1","2","0","0"
"2023-11-04T14:00:00+01:00","2023-11-04T14:15:00+01:00","45","48.0","36","6","0","3","0","0"
"2023-11-04T14:15:00+01:00","2023-11-04T14:30:00+01:00","40","40.4","32","6","0","1","1","0"
"2023-11-04T14:30:00+01:00","2023-11-04T14:45:00+01:00","33","35.0","27","4","0","2","0","0"
"2023-11-04T14:45:00+01:00","2023-11-04T15:00:00+01:00","42","36.2","29","4","0","0","7","2"
"2023-11-04T15:00:00+01:00","2023-11-04T15:15:00+01:00","46","46.0","38","3","0","2","2","1"
"2023-11-04T15:15:00+01:00","2023-11-04T15:30:00+01:00","36","36.5","24","7","1","1","3","0"
"2023-11-04T15:30:00+01:00","2023-11-04T15:45:00+01:00","21","21.0","17","4","0","0","0","0"
"2023-11-04T15:45:00+01:00","2023-11-04T16:00:00+01:00","37","36.8","30","4","0","1","2","0"
"2023-11-04T16:00:00+01:00","2023-11-04T16:15:00+01:00","24","23.2","20","0","0","1","3","0"
"2023-11-04T16:15:00+01:00","2023-11-04T16:30:00+01:00","36","36.4","28","6","0","1","1","0"
"2023-11-04T16:30:00+01:00","2023-11-04T16:45:00+01:00","32","32.8","26","2","0","2","2","0"
"2023-11-04T16:45:00+01:00","2023-11-04T17:00:00+01:00","29","31.7","23","2","1","2","1","0"
"2023-11-04T17:00:00+01:00","2023-11-04T17:15:00+01:00","30","30.4","27","1","0","1","1","0"
"2023-11-04T17:15:00+01:00","2023-11-04T17:30:00+01:00","22","22.0","22","0","0","0","0","0"
"2023-11-04T17:30:00+01:00","2023-11-04T17:45:00+01:00","48","51.1","40","2","1","3","2","0"
"2023-11-04T17:45:00+01:00","2023-11-04T18:00:00+01:00","28","28.0","28","0","0","0","0","0"
"2023-11-04T18:00:00+01:00","2023-11-04T18:15:00+01:00","15","13.8","13","0","0","0","2","0"
"2023-11-04T18:15:00+01:00","2023-11-04T18:30:00+01:00","59","58.6","52","1","0","2","4","0"
"2023-11-04T18:30:00+01:00","2023-11-04T18:45:00+01:00","24","24.0","23","1","0","0","0","0"
"2023-11-04T18:45:00+01:00","2023-11-04T19:00:00+01:00","51","51.2","46","0","0","2","3","0"
"2023-11-04T19:00:00+01:00","2023-11-04T19:15:00+01:00","33","32.2","28","1","0","1","3","0"
"2023-11-04T19:15:00+01:00","2023-11-04T19:30:00+01:00","39","40.8","32","2","0","3","2","0"
"2023-11-04T19:30:00+01:00","2023-11-04T19:45:00+01:00","36","36.8","30","1","2","0","3","0"
"2023-11-04T19:45:00+01:00","2023-11-04T20:00:00+01:00","48","47.8","44","1","0","1","2","0"
"2023-11-04T20:00:00+01:00","2023-11-04T20:15:00+01:00","49","50.3","40","0","1","3","5","0"
"2023-11-04T20:15:00+01:00","2023-11-04T20:30:00+01:00","54","54.2","47","2","0","2","3","0"
"2023-11-04T20:30:00+01:00","2023-11-04T20:45:00+01:00","21","22.2","15","0","0","3","3","0"
"2023-11-04T20:45:00+01:00","2023-11-04T21:00:00+01:00","39","36.4","34","1","0","0","3","1"
"2023-11-04T21:00:00+01:00","2023-11-04T21:15:00+01:00","41","42.4","29","1","0","5","6","0"
"2023-11-04T21:15:00+01:00","2023-11-04T21:30:00+01:00","36","37.8","30","1","0","3","2","0"
"2023-11-04T21:30:00+01:00","2023-11-04T21:45:00+01:00","32","33.8","25","2","0","3","2","0"
"2023-11-04T21:45:00+01:00","2023-11-04T22:00:00+01:00","35","38.7","29","1","1","3","1","0"
"2023-11-04T22:00:00+01:00","2023-11-04T22:15:00+01:00","22","22.8","18","0","0","2","2","0"
"2023-11-04T22:15:00+01:00","2023-11-04T22:30:00+01:00","15","18.0","12","0","0","3","0","0"
"2023-11-04T22:30:00+01:00","2023-11-04T22:45:00+01:00","31","31.8","27","0","0","2","2","0"
"2023-11-04T22:45:00+01:00","2023-11-04T23:00:00+01:00","37","37.8","33","0","0","2","2","0"
"2023-11-04T23:00:00+01:00","2023-11-04T23:15:00+01:00","22","24.4","16","2","0","3","1","0"
"2023-11-04T23:15:00+01:00","2023-11-04T23:30:00+01:00","14","16.0","12","0","0","2","0","0"
"2023-11-04T23:30:00+01:00","2023-11-04T23:45:00+01:00","48","48.0","47","1","0","0","0","0"
"2023-11-04T23:45:00+01:00","2023-11-05T00:00:00+01:00","27","27.4","25","0","0","1","1","0"
"2023-11-05T00:00:00+01:00","2023-11-05T00:15:00+01:00","16","16.0","16","0","0","0","0","0"
"2023-11-05T00:15:00+01:00","2023-11-05T00:30:00+01:00","24","26.0","21","1","0","2","0","0"
"2023-11-05T00:30:00+01:00","2023-11-05T00:45:00+01:00","19","19.0","19","0","0","0","0","0"
"2023-11-05T00:45:00+01:00","2023-11-05T01:00:00+01:00","15","16.0","14","0","0","1","0","0"
"2023-11-05T01:00:00+01:00","2023-11-05T01:15:00+01:00","11","11.0","11","0","0","0","0","0"
"2023-11-05T01:15:00+01:00","2023-11-05T01:30:00+01:00","12","12.0","8","4","0","0","0","0"
"2023-11-05T01:30:00+01:00","2023-11-05T01:45:00+01:00","12","12.0","12","0","0","0","0","0"
"2023-11-05T01:45:00+01:00","2023-11-05T02:00:00+01:00","13","14.0","10","2","0","1","0","0"
"2023-11-05T02:00:00+01:00","2023-11-05T02:15:00+01:00","10","11.0","9","0","0","1","0","0"
"2023-11-05T02:15:00+01:00","2023-11-05T02:30:00+01:00","9","9.0","9","0","0","0","0","0"
"2023-11-05T02:30:00+01:00","2023-11-05T02:45:00+01:00","6","7.3","5","0","1","0","0","0"
"2023-11-05T02:45:00+01:00","2023-11-05T03:00:00+01:00","6","7.0","5","0","0","1","0","0"
"2023-11-05T03:00:00+01:00","2023-11-05T03:15:00+01:00","6","7.0","5","0","0","1","0","0"
"2023-11-05T03:15:00+01:00","2023-11-05T03:30:00+01:00","10","10.0","10","0","0","0","0","0"
"2023-11-05T03:30:00+01:00","2023-11-05T03:45:00+01:00","12","12.0","12","0","0","0","0","0"
"2023-11-05T03:45:00+01:00","2023-11-05T04:00:00+01:00","12","14.0","10","0","0","2","0","0"
"2023-11-05T04:00:00+01:00","2023-11-05T04:15:00+01:00","5","5.0","5","0","0","0","0","0"
"2023-11-05T04:15:00+01:00","2023-11-05T04:30:00+01:00","16","16.0","15","1","0","0","0","0"
"2023-11-05T04:30:00+01:00","2023-11-05T04:45:00+01:00","18","19.3","17","0","1","0","0","0"
"2023-11-05T04:45:00+01:00","2023-11-05T05:00:00+01:00","29","29.0","28","1","0","0","0","0"
"2023-11-05T05:00:00+01:00","2023-11-05T05:15:00+01:00","40","42.0","37","1","0","2","0","0"
"2023-11-05T05:15:00+01:00","2023-11-05T05:30:00+01:00","40","41.3","39","0","1","0","0","0"
"2023-11-05T05:30:00+01:00","2023-11-05T05:45:00+01:00","35","33.2","31","1","0","0","3","0"
"2023-11-05T05:45:00+01:00","2023-11-05T06:00:00+01:00","34","32.8","28","4","0","0","2","0"
"2023-11-05T06:00:00+01:00","2023-11-05T06:15:00+01:00","43","45.7","34","5","1","2","1","0"
"2023-11-05T06:15:00+01:00","2023-11-05T06:30:00+01:00","28","31.7","20","3","1","3","1","0"
"2023-11-05T06:30:00+01:00","2023-11-05T06:45:00+01:00","49","50.4","39","7","0","2","1","0"
"2023-11-05T06:45:00+01:00","2023-11-05T07:00:00+01:00","55","55.8","41","10","0","2","2","0"
"2023-11-05T07:00:00+01:00","2023-11-05T07:15:00+01:00","50","50.3","40","5","1","1","2","1"
"2023-11-05T07:15:00+01:00","2023-11-05T07:30:00+01:00","31","28.0","24","2","0","0","5","0"
"2023-11-05T07:30:00+01:00","2023-11-05T07:45:00+01:00","33","31.7","23","2","1","1","6","0"
"2023-11-05T07:45:00+01:00","2023-11-05T08:00:00+01:00","31","31.9","21","3","1","2","4","0"
"2023-11-05T08:00:00+01:00","2023-11-05T08:15:00+01:00","32","32.6","22","3","0","3","4","0"
"2023-11-05T08:15:00+01:00","2023-11-05T08:30:00+01:00","52","48.0","38","2","0","2","10","0"
"2023-11-05T08:30:00+01:00","2023-11-05T08:45:00+01:00","35","32.2","28","0","0","1","5","1"
"2023-11-05T08:45:00+01:00","2023-11-05T09:00:00+01:00","25","24.4","24","0","0","0","1","0"
"2023-11-05T09:00:00+01:00","2023-11-05T09:15:00+01:00","47","44.0","29","5","0","3","10","0"
"2023-11-05T09:15:00+01:00","2023-11-05T09:30:00+01:00","27","23.8","15","4","0","1","7","0"
"2023-11-05T09:30:00+01:00","2023-11-05T09:45:00+01:00","31","27.4","25","0","0","0","6","0"
"2023-11-05T09:45:00+01:00","2023-11-05T10:00:00+01:00","42","40.6","34","3","0","1","4","0"
"2023-11-05T10:00:00+01:00","2023-11-05T10:15:00+01:00","31","31.4","26","3","0","1","1","0"
"2023-11-05T10:15:00+01:00","2023-11-05T10:30:00+01:00","34","32.8","31","1","0","0","2","0"
"2023-11-05T10:30:00+01:00","2023-11-05T10:45:00+01:00","41","38.0","35","1","0","0","5","0"
"2023-11-05T10:45:00+01:00","2023-11-05T11:00:00+01:00","53","48.8","46","0","0","0","7","0"
"2023-11-05T11:00:00+01:00","2023-11-05T11:15:00+01:00","33","33.4","31","0","0","1","1","0"
"2023-11-05T11:15:00+01:00","2023-11-05T11:30:00+01:00","36","37.4","33","0","0","2","1","0"
"2023-11-05T11:30:00+01:00","2023-11-05T11:45:00+01:00","27","26.4","25","1","0","0","1","0"
"2023-11-05T11:45:00+01:00","2023-11-05T12:00:00+01:00","32","33.7","27","2","1","1","1","0"
"2023-11-05T12:00:00+01:00","2023-11-05T12:15:00+01:00","28","25.6","24","0","0","0","4","0"
"2023-11-05T12:15:00+01:00","2023-11-05T12:30:00+01:00","61","58.8","49","3","0","2","7","0"
"2023-11-05T12:30:00+01:00","2023-11-05T12:45:00+01:00","24","24.0","22","2","0","0","0","0"
"2023-11-05T12:45:00+01:00","2023-11-05T13:00:00+01:00","27","25.8","23","2","0","0","2","0"
"2023-11-05T13:00:00+01:00","2023-11-05T13:15:00+01:00","34","34.0","33","1","0","0","0","0"
"2023-11-05T13:15:00+01:00","2023-11-05T13:30:00+01:00","37","37.4","34","1","0","1","1","0"
"2023-11-05T13:30:00+01:00","2023-11-05T13:45:00+01:00","28","30.4","24","0","0","3","1","0"
"2023-11-05T13:45:00+01:00","2023-11-05T14:00:00+01:00","24","25.0","20","3","0","1","0","0"
"2023-11-05T14:00:00+01:00","2023-11-05T14:15:00+01:00","18","18.0","17","1","0","0","0","0"
"2023-11-05T14:15:00+01:00","2023-11-05T14:30:00+01:00","25","25.0","19","6","0","0","0","0"
"2023-11-05T14:30:00+01:00","2023-11-05T14:45:00+01:00","25","27.0","20","3","0","2","0","0"
"2023-11-05T14:45:00+01:00","2023-11-05T15:00:00+01:00","27","28.3","25","1","1","0","0","0"
"2023-11-05T15:00:00+01:00","2023-11-05T15:15:00+01:00","41","43.4","36","1","0","3","1","0"
"2023-11-05T15:15:00+01:00","2023-11-05T15:30:00+01:00","31","31.0","31","0","0","0","0","0"
"2023-11-05T15:30:00+01:00","2023-11-05T15:45:00+01:00","23","23.0","21","2","0","0","0","0"
"2023-11-05T15:45:00+01:00","2023-11-05T16:00:00+01:00","29","30.0","28","0","0","1","0","0"
"2023-11-05T16:00:00+01:00","2023-11-05T16:15:00+01:00","46","46.8","42","0","0","2","2","0"
"2023-11-05T16:15:00+01:00","2023-11-05T16:30:00+01:00","21","20.4","18","2","0","0","1","0"
"2023-11-05T16:30:00+01:00","2023-11-05T16:45:00+01:00","23","23.4","19","2","0","1","1","0"
"2023-11-05T16:45:00+01:00","2023-11-05T17:00:00+01:00","18","18.4","15","1","0","1","1","0"
"2023-11-05T17:00:00+01:00","2023-11-05T17:15:00+01:00","14","16.0","12","0","0","2","0","0"
"2023-11-05T17:15:00+01:00","2023-11-05T17:30:00+01:00","14","12.8","11","1","0","0","2","0"
"2023-11-05T17:30:00+01:00","2023-11-05T17:45:00+01:00","26","30.3","22","0","1","3","0","0"
"2023-11-05T17:45:00+01:00","2023-11-05T18:00:00+01:00","16","14.8","14","0","0","0","2","0"
"2023-11-05T18:00:00+01:00","2023-11-05T18:15:00+01:00","16","17.0","15","0","0","1","0","0"
"2023-11-05T18:15:00+01:00","2023-11-05T18:30:00+01:00","32","32.2","27","0","0","2","3","0"
"2023-11-05T18:30:00+01:00","2023-11-05T18:45:00+01:00","29","28.8","25","1","0","1","2","0"
"2023-11-05T18:45:00+01:00","2023-11-05T19:00:00+01:00","27","28.4","23","1","0","2","1","0"
"2023-11-05T19:00:00+01:00","2023-11-05T19:15:00+01:00","19","19.4","17","0","0","1","1","0"
"2023-11-05T19:15:00+01:00","2023-11-05T19:30:00+01:00","17","17.0","17","0","0","0","0","0"
"2023-11-05T19:30:00+01:00","2023-11-05T19:45:00+01:00","23","23.0","23","0","0","0","0","0"
"2023-11-05T19:45:00+01:00","2023-11-05T20:00:00+01:00","24","23.8","21","0","0","1","2","0"
"2023-11-05T20:00:00+01:00","2023-11-05T20:15:00+01:00","21","22.4","18","0","0","2","1","0"
"2023-11-05T20:15:00+01:00","2023-11-05T20:30:00+01:00","31","33.8","25","0","0","4","2","0"
"2023-11-05T20:30:00+01:00","2023-11-05T20:45:00+01:00","17","20.0","14","0","0","3","0","0"
"2023-11-05T20:45:00+01:00","2023-11-05T21:00:00+01:00","19","21.0","16","1","0","2","0","0"
"2023-11-05T21:00:00+01:00","2023-11-05T21:15:00+01:00","23","26.0","20","0","0","3","0","0"
"2023-11-05T21:15:00+01:00","2023-11-05T21:30:00+01:00","12","13.0","11","0","0","1","0","0"
"2023-11-05T21:30:00+01:00","2023-11-05T21:45:00+01:00","13","15.0","11","0","0","2","0","0"
"2023-11-05T21:45:00+01:00","2023-11-05T22:00:00+01:00","24","27.6","20","1","2","1","0","0"
"2023-11-05T22:00:00+01:00","2023-11-05T22:15:00+01:00","19","20.4","15","1","0","2","1","0"
"2023-11-05T22:15:00+01:00","2023-11-05T22:30:00+01:00","19","22.0","16","0","0","3","0","0"
"2023-11-05T22:30:00+01:00","2023-11-05T22:45:00+01:00","22","25.0","19","0","0","3","0","0"
"2023-11-05T22:45:00+01:00","2023-11-05T23:00:00+01:00","13","12.8","10","0","0","1","2","0"
"2023-11-05T23:00:00+01:00","2023-11-05T23:15:00+01:00","23","24.2","17","0","0","3","3","0"
"2023-11-05T23:15:00+01:00","2023-11-05T23:30:00+01:00","13","14.4","9","1","0","2","1","0"
"2023-11-05T23:30:00+01:00","2023-11-05T23:45:00+01:00","22","24.0","19","1","0","2","0","0"
"2023-11-05T23:45:00+01:00","2023-11-06T00:00:00+01:00","5","6.0","4","0","0","1","0","0"
"2023-11-06T00:00:00+01:00","2023-11-06T00:15:00+01:00","13","16.3","9","1","1","2","0","0"
"2023-11-06T00:15:00+01:00","2023-11-06T00:30:00+01:00","11","11.0","11","0","0","0","0","0"
"2023-11-06T00:30:00+01:00","2023-11-06T00:45:00+01:00","6","7.0","5","0","0","1","0","0"
